0,1010
10,1017
20,1025
30,1037
40,1053
50,1069
60,1087
70,1100
80,1122
90,1147
100,1170
101,1179
102,1181
103,1184
104,1186
105,1188
106,1192
107,1194
108,1198
109,1199
110,1203
111,1205
112,1209
113,1210
114,1214
115,1216
116,1218
117,1221
118,1224
119,1226
120,1230
121,1233
122,1236
123,1238
124,1241
125,1242
126,1245
127,1248
128,1252
129,1254
130,1256
131,1261
132,1264
133,1269
134,1272
135,1277
136,1280
137,1282
138,1284
139,1289
140,1291
141,1294
142,1298
143,1300
144,1304
145,1307
146,1310
147,1313
148,1317
149,1320
150,1324
149,1324
148,1321
147,1319
146,1315
145,1311
144,1307
143,1304
142,1300
141,1297
140,1295
141,1295
142,1297
143,1300
144,1302
145,1306
146,1308
147,1311
148,1315
149,1318
150,1322
151,1324
152,1328
153,1331
154,1335
155,1337
156,1342
157,1345
158,1349
159,1351
160,1357
161,1360
162,1363
163,1367
164,1372
165,1377
166,1383
167,1386
168,1391
169,1395
170,1400
171,1402
172,1405
173,1408
174,1410
175,1414
176,1418
177,1421
178,1427
179,1428
180,1433
181,1438
182,1442
183,1445
184,1455
185,1463
186,1467
187,1470
188,1475
189,1481
190,1485
191,1490
192,1494
193,1499
194,1504
195,1509
196,1516
197,1519
198,1522
199,1527
200,1533
201,1538
202,1543
203,1549
204,1555
205,1559
206,1563
207,1565
208,1569
209,1574
210,1580
211,1586
212,1592
213,1594
214,1601
215,1605
216,1611
217,1618
218,1625
219,1630
220,1637
221,1642
222,1649
223,1655
224,1661
225,1666
226,1674
227,1681
228,1687
229,1694
230,1700
231,1705
232,1713
233,1721
234,1728
235,1734
236,1739
237,1745
238,1753
239,1761
240,1772
241,1779
242,1785
243,1791
244,1797
245,1802
246,1810
247,1817
248,1824
249,1830
250,1838
249,1838
248,1831
247,1826
246,1818
245,1812
244,1805
243,1798
242,1790
241,1783
240,1776
241,1778
242,1784
243,1791
244,1797
245,1804
246,1811
247,1817
248,1827
249,1833
250,1839
251,1847
252,1854
253,1860
254,1867
255,1875
256,1882
257,1890
258,1896
259,1902
260,1910
261,1916
262,1924
263,1933
264,1941
265,1947
266,1955
267,1964
268,1973
269,1983
270,1992
271,2000
272,2009
273,2018
274,2031
275,2040
276,2049
277,2058
278,2070
279,2079
280,2089
281,2098
282,2108
283,2115
284,2124
285,2133
286,2143
287,2153
288,2164
289,2173
290,2182
291,2190
292,2200
293,2210
294,2225
295,2232
296,2244
297,2252
298,2263
299,2274
300,2286
301,2296
302,2309
303,2316
304,2327
305,2343
306,2360
307,2365
308,2377
309,2391
310,2401
311,2415
312,2430
313,2440
314,2453
315,2462
316,2477
317,2494
318,2509
319,2518
320,2534
321,2547
322,2564
323,2575
324,2588
325,2602
326,2620
327,2635
328,2649
329,2662
330,2677
331,2691
332,2706
333,2716
334,2725
335,2740
336,2759
337,2773
338,2788
339,2803
340,2819
341,2841
342,2861
343,2869
344,2889
345,2902
346,2916
347,2929
348,2949
349,2966
350,2984
351,2998
352,3014
353,3031
354,3049
355,3060
356,3077
357,3088
358,3104
359,3124
360,3146
359,3147
358,3139
357,3131
356,3123
355,3103
354,3083
353,3065
352,3053
351,3035
350,3021
351,3017
352,3020
353,3030
354,3049
355,3067
356,3085
357,3099
358,3119
359,3134
360,3152
361,3165
362,3181
363,3193
364,3209
365,3225
366,3240
367,3251
368,3265
369,3278
370,3289
371,3308
372,3328
373,3367
374,3386
375,3400
376,3413
377,3428
378,3443
379,3454
380,3469
381,3481
382,3496
383,3512
384,3530
385,3553
386,3567
387,3582
388,3599
389,3609
390,3631
391,3646
392,3675
393,3707
394,3713
395,3726
396,3748
397,3763
398,3781
399,3797
400,3808
401,3830
402,3852
403,3870
404,3883
405,3892
406,3913
407,3931
408,3949
409,3974
410,3987
411,3999
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
