0,971
10,996
20,1002
30,997
40,1020
50,1036
60,1058
70,1079
80,1104
90,1130
100,1157
101,1163
102,1166
103,1168
104,1170
105,1173
106,1176
107,1179
108,1182
109,1185
110,1188
111,1191
112,1193
113,1195
114,1199
115,1201
116,1204
117,1206
118,1209
119,1212
120,1217
121,1218
122,1222
123,1226
124,1228
125,1230
126,1235
127,1238
128,1240
129,1244
130,1246
131,1250
132,1254
133,1257
134,1260
135,1264
136,1268
137,1272
138,1277
139,1279
140,1282
141,1286
142,1290
143,1293
144,1296
145,1300
146,1303
147,1307
148,1312
149,1315
150,1319
149,1318
148,1317
147,1316
146,1311
145,1308
144,1305
143,1302
142,1298
141,1295
140,1292
141,1291
142,1291
143,1293
144,1296
145,1300
146,1302
147,1307
148,1310
149,1314
150,1318
151,1322
152,1324
153,1329
154,1332
155,1336
156,1340
157,1344
158,1348
159,1351
160,1354
161,1358
162,1362
163,1367
164,1369
165,1374
166,1379
167,1382
168,1385
169,1390
170,1394
171,1398
172,1403
173,1407
174,1411
175,1416
176,1421
177,1423
178,1430
179,1433
180,1438
181,1443
182,1449
183,1452
184,1458
185,1462
186,1468
187,1473
188,1478
189,1483
190,1487
191,1493
192,1497
193,1502
194,1507
195,1512
196,1518
197,1522
198,1527
199,1533
200,1538
201,1542
202,1547
203,1552
204,1558
205,1563
206,1568
207,1573
208,1577
209,1582
210,1587
211,1594
212,1599
213,1606
214,1610
215,1615
216,1622
217,1626
218,1633
219,1639
220,1646
221,1650
222,1656
223,1663
224,1668
225,1674
226,1681
227,1687
228,1694
229,1701
230,1708
231,1715
232,1722
233,1730
234,1736
235,1743
236,1750
237,1756
238,1764
239,1769
240,1775
241,1783
242,1789
243,1796
244,1805
245,1810
246,1817
247,1827
248,1833
249,1839
250,1848
249,1847
248,1847
247,1842
246,1835
245,1827
244,1822
243,1813
242,1808
241,1800
240,1793
241,1789
242,1791
243,1797
244,1804
245,1811
246,1819
247,1826
248,1834
249,1840
250,1848
251,1855
252,1863
253,1871
254,1880
255,1886
256,1895
257,1903
258,1911
259,1917
260,1926
261,1933
262,1941
263,1949
264,1956
265,1964
266,1974
267,1982
268,1991
269,2000
270,2010
271,2018
272,2028
273,2037
274,2046
275,2055
276,2064
277,2073
278,2083
279,2093
280,2102
281,2112
282,2122
283,2131
284,2144
285,2154
286,2163
287,2171
288,2182
289,2193
290,2201
291,2211
292,2220
293,2231
294,2241
295,2253
296,2263
297,2273
298,2284
299,2296
300,2305
301,2317
302,2329
303,2341
304,2352
305,2364
306,2373
307,2387
308,2403
309,2413
310,2425
311,2437
312,2447
313,2462
314,2476
315,2487
316,2501
317,2515
318,2528
319,2540
320,2552
321,2567
322,2582
323,2595
324,2609
325,2624
326,2636
327,2652
328,2667
329,2681
330,2698
331,2711
332,2727
333,2742
334,2756
335,2770
336,2785
337,2799
338,2814
339,2830
340,2845
341,2862
342,2876
343,2892
344,2907
345,2920
346,2938
347,2956
348,2972
349,2987
350,3002
351,3020
352,3037
353,3053
354,3074
355,3090
356,3107
357,3121
358,3139
359,3155
360,3173
359,3178
358,3178
357,3166
356,3148
355,3129
354,3112
353,3094
352,3082
351,3064
350,3046
351,3039
352,3044
353,3057
354,3073
355,3090
356,3106
357,3127
358,3141
359,3157
360,3175
361,3190
362,3205
363,3223
364,3238
365,3256
366,3271
367,3284
368,3301
369,3316
370,3333
371,3342
372,3377
373,3389
374,3406
375,3425
376,3440
377,3459
378,3475
379,3494
380,3509
381,3529
382,3547
383,3563
384,3580
385,3593
386,3609
387,3634
388,3649
389,3667
390,3686
391,3703
392,3723
393,3741
394,3760
395,3777
396,3793
397,3815
398,3831
399,3852
400,3869
401,3886
402,3913
403,3928
404,3946
405,3963
406,3978
407,3999
408,4014
409,4024
410,4035
411,4055
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
