3/3/2022  2:04 PM
Units: Ncm
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
368	-0.270	13.431	
369	-0.280	13.464	
370	-0.250	13.531	
371	-0.270	13.563	
372	-0.265	13.629	
373	-0.250	13.662	
374	-0.250	13.729	
375	-0.235	13.761	
376	-0.215	13.827	
377	-0.100	13.860	
378	-0.200	13.927	
379	-0.265	13.959	
380	0.025	14.025	
381	-0.165	14.058	
382	-0.240	14.124	
383	-0.030	14.157	
384	-0.140	14.224	
385	-0.280	14.256	
386	-0.045	14.322	
387	-0.160	14.355	
388	-0.285	14.421	
389	-0.210	14.454	
390	-0.210	14.520	
391	-0.215	14.553	
392	-0.110	14.619	
393	-0.195	14.652	
394	-0.295	14.718	
395	-0.215	14.751	
396	-0.190	14.817	
397	-0.360	14.850	
398	-0.200	14.916	
399	-0.190	14.949	
400	-0.410	15.016	
401	-0.165	15.048	
402	-0.285	15.114	
403	-0.330	15.147	
404	-0.135	15.213	
405	-0.470	15.246	
406	-0.315	15.312	
407	-0.155	15.345	
408	-0.375	15.411	
409	-0.295	15.444	
410	-0.145	15.511	
411	-0.250	15.543	
412	-0.240	15.609	
413	-0.100	15.642	
414	-0.230	15.708	
415	-0.220	15.741	
416	-0.175	15.808	
417	-0.180	15.840	
418	-0.205	15.906	
419	-0.205	15.939	
420	-0.240	16.006	
421	-0.235	16.038	
422	-0.240	16.104	
423	-0.250	16.137	
424	-0.250	16.203	
425	-0.250	16.236	
426	-0.265	16.302	
427	-0.260	16.335	
428	-0.260	16.401	
429	-0.260	16.434	
430	-0.255	16.500	
431	-0.260	16.533	
432	-0.255	16.599	
433	-0.230	16.632	
434	-0.205	16.698	
435	-0.190	16.731	
436	-0.160	16.798	
437	-0.160	16.830	
438	-0.145	16.897	
439	-0.135	16.929	
440	-0.130	16.995	
441	-0.135	17.028	
442	-0.130	17.094	
443	-0.135	17.127	
444	-0.135	17.193	
445	-0.130	17.226	
446	-0.170	17.293	
447	-0.170	17.326	
448	-0.180	17.391	
449	-0.200	17.424	
450	-0.175	17.490	
451	-0.185	17.523	
452	-0.210	17.589	
453	-0.200	17.622	
454	-0.340	17.688	
455	-0.260	17.721	
456	-0.225	17.787	
457	-0.250	17.820	
458	-0.275	17.886	
459	-0.255	17.919	
460	-0.305	17.985	
461	-0.300	18.018	
462	-0.350	18.084	
463	-0.285	18.118	
464	-0.280	18.183	
465	-0.260	18.216	
466	-0.185	18.282	
467	-0.245	18.315	
468	-0.305	18.381	
469	-0.220	18.414	
470	-0.095	18.480	
471	-0.205	18.513	
472	-0.210	18.579	
473	-0.195	18.612	
474	-0.190	18.678	
475	-0.195	18.711	
476	-0.190	18.778	
477	-0.185	18.810	
478	-0.195	18.876	
479	-0.190	18.909	
480	-0.210	18.975	
481	-0.225	19.008	
482	-0.220	19.074	
483	-0.225	19.107	
484	-0.225	19.173	
485	-0.215	19.206	
486	-0.235	19.273	
487	-0.240	19.305	
488	-0.225	19.371	
489	-0.235	19.404	
490	-0.095	19.470	
491	-0.185	19.503	
492	-0.180	19.569	
493	-0.165	19.602	
494	-0.140	19.669	
495	-0.130	19.701	
496	-0.035	19.767	
497	-0.120	19.800	
498	-0.110	19.866	
499	-0.115	19.899	
500	-0.120	19.965	
501	-0.110	19.998	
502	-0.115	20.064	
503	-0.125	20.098	
504	-0.145	20.163	
505	-0.145	20.196	
506	-0.175	20.262	
507	-0.170	20.295	
508	-0.165	20.361	
509	-0.175	20.394	
510	-0.185	20.460	
511	-0.190	20.493	
512	-0.215	20.559	
513	-0.200	20.592	
514	-0.300	20.658	
515	-0.305	20.691	
516	-0.220	20.757	
517	-0.215	20.791	
518	-0.235	20.856	
519	-0.220	20.889	
520	-0.230	20.955	
521	-0.250	20.988	
522	-0.215	21.054	
523	-0.210	21.087	
524	-0.215	21.153	
525	-0.200	21.186	
526	-0.215	21.252	
527	-0.235	21.285	
528	-0.180	21.351	
529	-0.185	21.384	
530	-0.170	21.450	
531	-0.160	21.483	
532	-0.175	21.549	
533	-0.180	21.582	
534	-0.180	21.648	
535	-0.190	21.681	
536	-0.150	21.747	
537	-0.145	21.780	
538	-0.185	21.847	
539	-0.175	21.879	
540	-0.195	21.945	
541	-0.205	21.978	
542	-0.185	22.045	
543	-0.285	22.077	
544	-0.215	22.143	
545	-0.210	22.176	
546	-0.215	22.242	
547	-0.110	22.275	
548	-0.170	22.341	
549	-0.175	22.374	
550	-0.155	22.440	
551	-0.145	22.473	
552	-0.130	22.539	
553	-0.125	22.573	
554	-0.120	22.638	
555	-0.120	22.671	
556	-0.115	22.737	
557	-0.115	22.770	
558	-0.115	22.837	
559	-0.115	22.869	
560	-0.115	22.935	
561	-0.115	22.968	
562	-0.115	23.034	
563	-0.115	23.067	
564	-0.120	23.133	
565	-0.120	23.166	
566	-0.135	23.232	
567	-0.140	23.265	
568	-0.140	23.331	
569	-0.145	23.364	
570	-0.185	23.430	
571	-0.185	23.463	
572	-0.200	23.529	
573	-0.215	23.562	
574	-0.205	23.628	
575	-0.210	23.661	
576	-0.205	23.727	
577	-0.200	23.760	
578	-0.235	23.826	
579	-0.230	23.859	
580	-0.215	23.925	
581	-0.350	23.958	
582	-0.095	24.024	
583	-0.180	24.057	
584	-0.210	24.123	
585	-0.190	24.156	
586	-0.185	24.222	
587	-0.195	24.255	
588	-0.155	24.321	
589	-0.160	24.354	
590	-0.180	24.420	
591	-0.170	24.453	
592	-0.190	24.519	
593	-0.175	24.552	
594	-0.150	24.618	
595	-0.160	24.651	
596	-0.175	24.717	
597	-0.175	24.750	
598	-0.200	24.816	
599	-0.195	24.849	
600	-0.195	24.916	
601	-0.200	24.948	
602	-0.195	25.014	
603	-0.205	25.047	
604	-0.225	25.113	
605	-0.210	25.146	
606	-0.180	25.213	
607	-0.175	25.245	
608	-0.140	25.311	
609	-0.140	25.344	
610	-0.130	25.410	
611	-0.125	25.443	
612	-0.120	25.509	
613	-0.120	25.542	
614	-0.110	25.609	
615	-0.110	25.641	
616	-0.110	25.707	
617	-0.105	25.740	
618	-0.135	25.806	
619	-0.140	25.839	
620	-0.130	25.905	
621	-0.130	25.938	
622	-0.120	26.004	
623	-0.120	26.037	
624	-0.130	26.103	
625	-0.130	26.136	
626	-0.135	26.202	
627	-0.145	26.235	
628	-0.150	26.301	
629	-0.160	26.334	
630	-0.185	26.400	
631	-0.190	26.433	
632	-0.290	26.499	
633	-0.220	26.532	
634	-0.195	26.598	
635	-0.285	26.631	
636	-0.215	26.697	
637	-0.205	26.730	
638	-0.225	26.796	
639	-0.205	26.829	
640	-0.165	26.895	
641	-0.165	26.928	
642	-0.165	26.994	
643	-0.160	27.027	
644	-0.170	27.093	
645	-0.160	27.126	
646	-0.145	27.192	
647	-0.145	27.225	
648	-0.145	27.291	
649	-0.150	27.324	
650	-0.165	27.390	
651	-0.160	27.423	
652	-0.155	27.489	
653	-0.165	27.522	
654	-0.155	27.588	
655	-0.150	27.621	
656	-0.150	27.687	
657	-0.145	27.720	
658	-0.150	27.786	
659	-0.155	27.819	
660	-0.150	27.885	
661	-0.145	27.918	
662	-0.140	27.984	
663	-0.140	28.017	
664	-0.215	28.083	
665	-0.135	28.116	
666	-0.130	28.182	
667	-0.130	28.215	
668	-0.120	28.281	
669	-0.115	28.314	
670	-0.120	28.380	
671	-0.120	28.413	
672	-0.125	28.479	
673	-0.130	28.512	
674	-0.120	28.579	
675	-0.120	28.611	
676	-0.135	28.677	
677	-0.130	28.710	
678	-0.140	28.776	
679	-0.140	28.809	
680	-0.130	28.875	
681	-0.130	28.908	
682	-0.155	28.974	
683	-0.150	29.007	
684	-0.165	29.073	
685	-0.170	29.106	
686	-0.175	29.172	
687	-0.180	29.205	
688	-0.190	29.271	
689	-0.195	29.304	
690	-0.205	29.370	
691	-0.205	29.403	
692	-0.195	29.469	
693	-0.190	29.502	
694	-0.195	29.568	
695	-0.215	29.601	
696	-0.200	29.667	
697	-0.100	29.700	
698	-0.175	29.766	
699	-0.180	29.799	
700	-0.165	29.865	
701	-0.160	29.898	
702	-0.155	29.964	
703	-0.150	29.998	
704	-0.145	30.063	
705	-0.150	30.096	
706	-0.145	30.163	
707	-0.155	30.195	
708	-0.155	30.261	
709	-0.145	30.295	
710	-0.170	30.360	
711	-0.170	30.393	
712	-0.075	30.459	
713	-0.165	30.492	
714	-0.140	30.558	
715	-0.060	30.591	
716	-0.155	30.657	
717	-0.150	30.690	
718	-0.150	30.756	
719	-0.160	30.789	
720	-0.135	30.855	
721	-0.125	30.888	
722	-0.050	30.954	
723	-0.130	30.987	
724	-0.130	31.053	
725	-0.130	31.086	
726	-0.125	31.152	
727	-0.120	31.185	
728	-0.120	31.251	
729	-0.125	31.284	
730	-0.130	31.350	
731	-0.130	31.383	
732	-0.120	31.449	
733	-0.115	31.482	
734	-0.125	31.548	
735	-0.130	31.581	
736	-0.120	31.647	
737	-0.115	31.680	
738	-0.120	31.746	
739	-0.115	31.779	
740	-0.115	31.845	
741	-0.120	31.878	
742	-0.120	31.944	
743	-0.120	31.977	
744	-0.120	32.043	
745	-0.120	32.077	
746	-0.120	32.142	
747	-0.120	32.175	
748	-0.120	32.241	
749	-0.115	32.274	
750	-0.115	32.340	
751	-0.110	32.373	
752	-0.100	32.439	
753	-0.095	32.472	
754	-0.065	32.538	
755	-0.055	32.571	
756	-0.015	32.637	
757	-0.005	32.670	
758	0.010	32.736	
759	0.010	32.769	
760	0.010	32.835	
761	0.010	32.868	
762	0.010	32.934	
763	0.005	32.967	
764	0.010	33.033	
765	0.010	33.066	
766	0.010	33.132	
767	0.005	33.165	
768	0.010	33.231	
769	0.015	33.264	
770	0.040	33.330	
771	0.050	33.363	
772	0.135	33.429	
773	0.135	33.462	
774	0.140	33.528	
775	0.145	33.561	
776	0.145	33.627	
777	0.145	33.660	
778	0.270	33.727	
779	0.170	33.759	
780	0.175	33.825	
781	0.265	33.858	
782	0.170	33.925	
783	0.165	33.957	
784	0.190	34.023	
785	0.175	34.056	
786	0.175	34.122	
787	0.335	34.155	
788	0.195	34.221	
789	0.195	34.254	
790	0.155	34.321	
791	0.225	34.353	
792	0.230	34.419	
793	0.240	34.452	
794	0.305	34.518	
795	0.220	34.551	
796	0.245	34.617	
797	0.240	34.650	
798	0.240	34.716	
799	0.240	34.749	
800	0.300	34.815	
801	0.210	34.849	
802	0.120	34.914	
803	0.210	34.947	
804	0.235	35.013	
805	0.230	35.046	
806	0.220	35.112	
807	0.125	35.145	
808	0.120	35.211	
809	0.190	35.244	
810	0.100	35.310	
811	0.180	35.343	
812	0.265	35.409	
813	0.055	35.442	
814	0.040	35.508	
815	0.140	35.541	
816	0.270	35.607	
817	0.155	35.640	
818	0.165	35.706	
819	0.065	35.739	
820	0.015	35.805	
821	0.315	35.838	
822	0.305	35.904	
823	0.165	35.937	
824	0.180	36.003	
825	0.095	36.036	
826	0.090	36.102	
827	0.260	36.135	
828	0.230	36.201	
829	0.155	36.234	
830	0.170	36.300	
831	0.050	36.333	
832	0.100	36.399	
833	0.270	36.432	
834	0.255	36.498	
835	0.180	36.531	
836	0.200	36.597	
837	0.110	36.630	
838	0.220	36.696	
839	0.230	36.729	
840	0.220	36.795	
841	0.225	36.828	
842	0.240	36.894	
843	0.235	36.927	
844	0.245	36.993	
845	0.245	37.026	
846	0.315	37.092	
847	0.130	37.125	
848	0.150	37.192	
849	0.235	37.224	
850	0.265	37.290	
851	0.265	37.323	
852	0.340	37.389	
853	0.260	37.422	
854	0.270	37.488	
855	0.185	37.521	
856	0.175	37.587	
857	0.265	37.620	
858	0.235	37.686	
859	0.230	37.719	
860	0.205	37.785	
861	0.200	37.818	
862	0.205	37.884	
863	0.205	37.917	
864	0.200	37.983	
865	0.205	38.016	
866	0.190	38.082	
867	0.185	38.115	
868	0.170	38.181	
869	0.170	38.214	
870	0.170	38.280	
871	0.175	38.313	
872	0.155	38.379	
873	0.160	38.412	
874	0.145	38.478	
875	0.145	38.511	
876	0.150	38.577	
877	0.150	38.610	
878	0.160	38.676	
879	0.165	38.709	
880	0.155	38.775	
881	0.155	38.808	
882	0.165	38.874	
883	0.170	38.907	
884	0.175	38.973	
885	0.175	39.006	
886	0.170	39.072	
887	0.170	39.105	
888	0.145	39.171	
889	0.145	39.204	
890	0.150	39.271	
891	0.150	39.303	
892	0.165	39.369	
893	0.170	39.402	
894	0.180	39.468	
895	0.180	39.501	
896	0.210	39.567	
897	0.215	39.600	
898	0.205	39.666	
899	0.200	39.699	
900	0.220	39.765	
901	0.225	39.798	
902	0.255	39.864	
903	0.255	39.897	
904	0.255	39.963	
905	0.260	39.996	
906	0.265	40.062	
907	0.255	40.095	
908	0.255	40.161	
909	0.250	40.194	
910	0.250	40.261	
911	0.345	40.293	
912	0.280	40.359	
913	0.290	40.392	
914	0.280	40.458	
915	0.270	40.491	
916	0.245	40.557	
917	0.250	40.590	
918	0.230	40.656	
919	0.235	40.689	
920	0.225	40.755	
921	0.215	40.788	
922	0.210	40.855	
923	0.215	40.887	
924	0.205	40.953	
925	0.285	40.986	
926	0.165	41.052	
927	0.155	41.085	
928	0.155	41.151	
929	0.150	41.184	
930	0.145	41.250	
931	0.225	41.283	
932	0.130	41.349	
933	0.130	41.382	
934	0.145	41.449	
935	0.150	41.481	
936	0.265	41.548	
937	0.155	41.580	
938	0.155	41.646	
939	0.160	41.679	
940	0.165	41.745	
941	0.165	41.778	
942	0.175	41.844	
943	0.170	41.877	
944	0.155	41.944	
945	0.155	41.976	
946	0.165	42.043	
947	0.160	42.075	
948	0.150	42.142	
949	0.020	42.174	
950	0.155	42.240	
951	0.160	42.273	
952	0.335	42.340	
953	0.280	42.372	
954	-0.005	42.438	
955	0.030	42.471	
956	0.305	42.537	
957	0.295	42.570	
958	0.375	42.636	
959	0.370	42.669	
960	0.105	42.735	
961	0.060	42.768	
962	0.215	42.834	
963	0.220	42.867	
964	0.270	42.933	
965	0.470	42.966	
966	0.240	43.065	
967	0.345	43.098	
968	0.125	43.164	
969	0.140	43.197	
970	0.450	43.263	
971	0.315	43.296	
972	0.270	43.363	
973	0.275	43.396	
974	0.365	43.461	
975	0.140	43.494	
976	0.375	43.560	
977	0.260	43.593	
978	0.165	43.659	
979	0.255	43.692	
980	0.265	43.758	
981	0.115	43.791	
982	0.315	43.857	
983	0.220	43.891	
984	0.170	43.956	
985	0.180	43.989	
986	0.170	44.055	
987	0.160	44.088	
988	0.080	44.154	
989	0.260	44.187	
990	0.175	44.253	
991	0.170	44.286	
992	0.290	44.352	
993	0.190	44.385	
994	0.090	44.451	
995	0.185	44.484	
996	0.195	44.553	
997	0.195	44.583	
998	0.200	44.682	
999	0.195	44.715	
1000	0.205	44.781	
1001	0.210	44.814	
1002	0.190	44.880	
1003	0.115	44.913	
1004	0.200	44.979	
1005	0.190	45.013	
1006	0.185	45.079	
1007	0.190	45.111	
1008	0.185	45.177	
1009	0.185	45.210	
1010	0.195	45.309	
1011	0.185	45.342	
1012	0.200	45.408	
1013	0.205	45.441	
1014	0.225	45.507	
1015	0.235	45.540	
1016	0.215	45.606	
1017	0.205	45.639	
1018	0.135	45.705	
1019	0.220	45.738	
1020	0.175	45.804	
1021	0.260	45.837	
1022	0.390	45.903	
1023	0.255	45.936	
1024	0.140	46.002	
1025	0.370	46.035	
1026	0.460	46.101	
1027	0.125	46.134	
1028	0.420	46.200	
1029	0.270	46.233	
1030	0.110	46.299	
1031	0.285	46.332	
1032	0.315	46.399	
1033	0.165	46.431	
1034	0.165	46.497	
1035	0.260	46.530	
1036	0.165	46.597	
1037	0.240	46.629	
1038	0.225	46.695	
1039	0.100	46.728	
1040	0.180	46.795	
1041	0.310	46.827	
1042	0.185	46.893	
1043	0.185	46.926	
1044	0.305	46.992	
1045	0.080	47.025	
1046	0.195	47.091	
1047	0.340	47.124	
1048	0.200	47.190	
1049	0.205	47.223	
1050	0.220	47.289	
1051	0.210	47.322	
1052	0.140	47.388	
1053	0.230	47.421	
1054	0.215	47.487	
1055	0.220	47.520	
1056	0.195	47.586	
1057	0.195	47.619	
1058	0.195	47.685	
1059	0.200	47.718	
1060	0.285	47.784	
1061	0.200	47.817	
1062	0.205	47.883	
1063	0.205	47.916	
1064	0.210	47.982	
1065	0.215	48.015	
1066	0.320	48.081	
1067	0.140	48.115	
1068	0.240	48.180	
1069	0.355	48.213	
1070	0.245	48.279	
1071	0.250	48.312	
1072	0.340	48.378	
1073	0.140	48.411	
1074	0.230	48.479	
1075	0.240	48.510	
1076	0.355	48.609	
1077	0.350	48.642	
1078	0.270	48.709	
1079	0.165	48.741	
1080	0.290	48.840	
1081	0.170	48.873	
1082	0.230	48.940	
1083	0.405	48.972	
1084	0.390	49.071	
1085	0.305	49.104	
1086	0.365	49.203	
1087	0.420	49.236	
1088	0.260	49.302	
1089	0.165	49.335	
1090	0.165	49.401	
1091	0.260	49.434	
1092	0.245	49.501	
1093	0.255	49.533	
1094	0.195	49.632	
1095	0.185	49.665	
1096	0.185	49.764	
1097	0.100	49.797	
1098	0.170	49.863	
1099	0.165	49.896	
1100	0.195	49.963	
1101	0.195	49.995	
1102	0.205	50.061	
1103	0.200	50.094	
1104	0.190	50.163	
1105	0.195	50.193	
1106	0.200	50.292	
1107	0.200	50.325	
1108	0.190	50.424	
1109	0.185	50.457	
1110	0.190	50.524	
1111	0.180	50.556	
1112	0.200	50.655	
1113	0.210	50.688	
1114	0.215	50.755	
1115	0.215	50.787	
1116	0.315	50.886	
1117	0.245	50.919	
1118	0.350	50.985	
1119	0.180	51.018	
1120	0.290	51.117	
1121	0.285	51.150	
1122	0.325	51.216	
1123	0.425	51.249	
1124	0.300	51.348	
1125	0.325	51.381	
1126	0.335	51.480	
1127	0.345	51.513	
1128	0.225	51.612	
1129	0.200	51.645	
1130	0.365	51.711	
1131	0.365	51.744	
1132	0.360	51.843	
1133	0.335	51.876	
1134	0.330	51.943	
1135	0.330	51.975	
1136	0.315	52.075	
1137	0.330	52.107	
1138	0.200	52.206	
1139	0.280	52.239	
1140	0.255	52.338	
1141	0.245	52.371	
1142	0.190	52.437	
1143	0.195	52.470	
1144	0.190	52.569	
1145	0.185	52.602	
1146	0.190	52.669	
1147	0.185	52.701	
1148	0.205	52.800	
1149	0.220	52.833	
1150	0.230	52.932	
1151	0.230	52.965	
1152	0.225	53.064	
1153	0.235	53.097	
1154	0.230	53.164	
1155	0.230	53.196	
1156	0.210	53.295	
1157	0.205	53.328	
1158	0.210	53.427	
1159	0.210	53.460	
1160	0.220	53.559	
1161	0.220	53.592	
1162	0.220	53.660	
1163	0.215	53.691	
1164	0.265	53.790	
1165	0.285	53.823	
1166	0.280	53.890	
1167	0.285	53.922	
1168	0.285	54.021	
1169	0.305	54.054	
1170	0.305	54.121	
1171	0.300	54.153	
1172	0.355	54.252	
1173	0.360	54.285	
1174	0.405	54.384	
1175	0.385	54.417	
1176	0.410	54.516	
1177	0.410	54.550	
1178	0.415	54.616	
