2/17/2022  11:29 AM
Units: Ncm
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
388	-0.220	14.090	
389	-0.220	14.156	
390	-0.220	14.189	
391	-0.185	14.255	
392	-0.175	14.289	
393	-0.170	14.354	
394	-0.155	14.387	
395	-0.165	14.453	
396	-0.165	14.486	
397	-0.145	14.552	
398	-0.145	14.585	
399	-0.130	14.651	
400	-0.115	14.684	
401	-0.135	14.750	
402	-0.145	14.783	
403	-0.160	14.850	
404	-0.175	14.882	
405	-0.180	14.949	
406	-0.180	14.982	
407	-0.220	15.048	
408	-0.225	15.080	
409	-0.195	15.146	
410	-0.195	15.180	
411	-0.155	15.245	
412	-0.135	15.278	
413	-0.140	15.345	
414	-0.130	15.377	
415	-0.125	15.444	
416	-0.130	15.476	
417	-0.115	15.543	
418	-0.120	15.575	
419	-0.130	15.641	
420	-0.135	15.675	
421	-0.145	15.740	
422	-0.155	15.773	
423	-0.160	15.840	
424	-0.170	15.872	
425	-0.190	15.938	
426	-0.195	15.972	
427	-0.220	16.037	
428	-0.215	16.070	
429	-0.190	16.136	
430	-0.195	16.169	
431	-0.190	16.235	
432	-0.190	16.268	
433	-0.200	16.334	
434	-0.100	16.367	
435	-0.165	16.433	
436	-0.165	16.466	
437	-0.155	16.532	
438	-0.160	16.565	
439	-0.175	16.631	
440	-0.160	16.664	
441	-0.190	16.730	
442	-0.200	16.764	
443	-0.215	16.829	
444	-0.220	16.862	
445	-0.215	16.929	
446	-0.195	16.961	
447	-0.195	17.027	
448	-0.185	17.061	
449	-0.165	17.126	
450	-0.165	17.160	
451	-0.155	17.225	
452	-0.145	17.258	
453	-0.160	17.324	
454	-0.145	17.357	
455	-0.130	17.423	
456	-0.130	17.456	
457	-0.110	17.522	
458	-0.115	17.555	
459	-0.140	17.621	
460	-0.145	17.654	
461	-0.165	17.720	
462	-0.175	17.753	
463	-0.165	17.819	
464	-0.170	17.852	
465	-0.200	17.918	
466	-0.185	17.952	
467	-0.165	18.017	
468	-0.160	18.050	
469	-0.130	18.116	
470	-0.135	18.149	
471	-0.130	18.215	
472	-0.125	18.248	
473	-0.130	18.314	
474	-0.120	18.347	
475	-0.120	18.413	
476	-0.130	18.446	
477	-0.135	18.512	
478	-0.140	18.545	
479	-0.155	18.644	
480	-0.150	18.678	
481	-0.190	18.743	
482	-0.190	18.776	
483	-0.205	18.842	
484	-0.225	18.875	
485	-0.195	18.941	
486	-0.185	18.974	
487	-0.195	19.040	
488	-0.190	19.073	
489	-0.200	19.139	
490	-0.195	19.172	
491	-0.155	19.239	
492	-0.150	19.271	
493	-0.155	19.337	
494	-0.150	19.370	
495	-0.165	19.436	
496	-0.165	19.470	
497	-0.155	19.535	
498	-0.180	19.568	
499	-0.200	19.634	
500	-0.205	19.668	
501	-0.230	19.733	
502	-0.220	19.766	
503	-0.195	19.832	
504	-0.190	19.865	
505	-0.165	19.931	
506	-0.160	19.964	
507	-0.170	20.030	
508	-0.160	20.063	
509	-0.160	20.129	
510	-0.165	20.162	
511	-0.140	20.229	
512	-0.135	20.261	
513	-0.125	20.327	
514	-0.110	20.360	
515	-0.135	20.426	
516	-0.140	20.459	
517	-0.145	20.525	
518	-0.155	20.558	
519	-0.160	20.624	
520	-0.155	20.657	
521	-0.185	20.723	
522	-0.190	20.757	
523	-0.175	20.822	
524	-0.170	20.856	
525	-0.145	20.921	
526	-0.135	20.955	
527	-0.135	21.020	
528	-0.130	21.053	
529	-0.120	21.119	
530	-0.130	21.152	
531	-0.115	21.218	
532	-0.110	21.251	
533	-0.120	21.317	
534	-0.130	21.350	
535	-0.155	21.416	
536	-0.155	21.449	
537	-0.150	21.515	
538	-0.165	21.549	
539	-0.190	21.614	
540	-0.190	21.647	
541	-0.225	21.713	
542	-0.220	21.747	
543	-0.185	21.812	
544	-0.190	21.845	
545	-0.185	21.911	
546	-0.180	21.944	
547	-0.180	22.010	
548	-0.165	22.043	
549	-0.135	22.110	
550	-0.140	22.142	
551	-0.125	22.208	
552	-0.125	22.241	
553	-0.145	22.308	
554	-0.130	22.340	
555	-0.155	22.407	
556	-0.160	22.439	
557	-0.180	22.506	
558	-0.190	22.538	
559	-0.200	22.604	
560	-0.175	22.637	
561	-0.155	22.703	
562	-0.155	22.736	
563	-0.140	22.802	
564	-0.145	22.836	
565	-0.145	22.902	
566	-0.135	22.934	
567	-0.145	23.000	
568	-0.145	23.034	
569	-0.125	23.099	
570	-0.130	23.133	
571	-0.110	23.198	
572	-0.110	23.232	
573	-0.140	23.297	
574	-0.145	23.330	
575	-0.155	23.396	
576	-0.165	23.429	
577	-0.145	23.495	
578	-0.150	23.528	
579	-0.170	23.594	
580	-0.170	23.627	
581	-0.160	23.693	
582	-0.160	23.726	
583	-0.125	23.793	
584	-0.125	23.825	
585	-0.125	23.891	
586	-0.120	23.924	
587	-0.130	23.990	
588	-0.125	24.023	
589	-0.125	24.089	
590	-0.130	24.122	
591	-0.140	24.189	
592	-0.135	24.221	
593	-0.160	24.287	
594	-0.155	24.320	
595	-0.175	24.386	
596	-0.180	24.420	
597	-0.190	24.485	
598	-0.200	24.518	
599	-0.220	24.584	
600	-0.205	24.618	
601	-0.200	24.684	
602	-0.205	24.717	
603	-0.190	24.782	
604	-0.190	24.815	
605	-0.180	24.882	
606	-0.155	24.914	
607	-0.150	24.980	
608	-0.150	25.014	
609	-0.135	25.079	
610	-0.135	25.112	
611	-0.135	25.178	
612	-0.130	25.212	
613	-0.160	25.311	
614	-0.160	25.343	
615	-0.180	25.410	
616	-0.170	25.442	
617	-0.135	25.508	
618	-0.140	25.541	
619	-0.125	25.641	
620	-0.125	25.673	
621	-0.125	25.739	
622	-0.115	25.772	
623	-0.125	25.838	
624	-0.120	25.872	
625	-0.100	25.937	
626	-0.105	25.970	
627	-0.095	26.036	
628	-0.095	26.069	
629	-0.140	26.135	
630	-0.140	26.169	
631	-0.150	26.234	
632	-0.165	26.267	
633	-0.145	26.333	
634	-0.150	26.366	
635	-0.180	26.432	
636	-0.170	26.465	
637	-0.160	26.531	
638	-0.165	26.564	
639	-0.130	26.630	
640	-0.130	26.663	
641	-0.130	26.729	
642	-0.125	26.762	
643	-0.130	26.828	
644	-0.125	26.861	
645	-0.110	26.927	
646	-0.125	26.960	
647	-0.135	27.026	
648	-0.135	27.059	
649	-0.160	27.126	
650	-0.160	27.158	
651	-0.170	27.224	
652	-0.185	27.257	
653	-0.195	27.323	
654	-0.200	27.356	
655	-0.230	27.422	
656	-0.215	27.456	
657	-0.205	27.521	
658	-0.205	27.554	
659	-0.190	27.620	
660	-0.190	27.653	
661	-0.175	27.719	
662	-0.155	27.753	
663	-0.145	27.819	
664	-0.145	27.852	
665	-0.130	27.917	
666	-0.130	27.950	
667	-0.135	28.016	
668	-0.125	28.050	
669	-0.150	28.115	
670	-0.150	28.148	
671	-0.145	28.214	
672	-0.155	28.247	
673	-0.120	28.313	
674	-0.110	28.347	
675	-0.115	28.412	
676	-0.110	28.446	
677	-0.100	28.511	
678	-0.110	28.544	
679	-0.095	28.610	
680	-0.090	28.643	
681	-0.110	28.710	
682	-0.100	28.742	
683	-0.100	28.808	
684	-0.100	28.841	
685	-0.095	28.907	
686	-0.110	28.940	
687	-0.150	29.006	
688	-0.155	29.039	
689	-0.185	29.105	
690	-0.180	29.138	
691	-0.145	29.205	
692	-0.160	29.237	
693	-0.165	29.303	
694	-0.155	29.336	
695	-0.150	29.402	
696	-0.145	29.436	
697	-0.135	29.501	
698	-0.140	29.534	
699	-0.135	29.600	
700	-0.135	29.633	
701	-0.145	29.700	
702	-0.140	29.732	
703	-0.150	29.799	
704	-0.155	29.831	
705	-0.155	29.898	
706	-0.155	29.930	
707	-0.165	29.996	
708	-0.165	30.029	
709	-0.190	30.095	
710	-0.195	30.128	
711	-0.200	30.194	
712	-0.205	30.228	
713	-0.205	30.294	
714	-0.195	30.326	
715	-0.210	30.393	
716	-0.210	30.426	
717	-0.210	30.491	
718	-0.225	30.525	
719	-0.195	30.590	
720	-0.185	30.623	
721	-0.195	30.689	
722	-0.185	30.723	
723	-0.180	30.788	
724	-0.190	30.822	
725	-0.175	30.887	
726	-0.175	30.921	
727	-0.190	30.986	
728	-0.190	31.019	
729	-0.185	31.086	
730	-0.180	31.119	
731	-0.175	31.184	
732	-0.170	31.217	
733	-0.160	31.284	
734	-0.155	31.316	
735	-0.155	31.383	
736	-0.155	31.415	
737	-0.155	31.481	
738	-0.155	31.515	
739	-0.155	31.582	
740	-0.160	31.614	
741	-0.155	31.680	
742	-0.155	31.712	
743	-0.155	31.778	
744	-0.160	31.811	
745	-0.185	31.877	
746	-0.195	31.910	
747	-0.195	31.976	
748	-0.195	32.009	
749	-0.180	32.075	
750	-0.175	32.108	
751	-0.185	32.174	
752	-0.190	32.207	
753	-0.190	32.273	
754	-0.190	32.306	
755	-0.190	32.372	
756	-0.190	32.406	
757	-0.180	32.471	
758	-0.180	32.504	
759	-0.160	32.570	
760	-0.155	32.604	
761	-0.125	32.669	
762	-0.115	32.702	
763	-0.075	32.768	
764	-0.060	32.801	
765	0.195	32.868	
766	0.205	32.900	
767	0.195	32.966	
768	0.200	33.000	
769	0.195	33.065	
770	0.195	33.098	
771	0.450	33.165	
772	0.555	33.197	
773	0.470	33.296	
774	0.470	33.329	
775	0.500	33.395	
776	0.495	33.428	
777	0.465	33.494	
778	0.480	33.527	
779	0.505	33.593	
780	0.495	33.627	
781	0.530	33.692	
782	0.525	33.726	
783	0.525	33.791	
784	0.535	33.825	
785	0.555	33.891	
786	0.555	33.923	
787	0.595	33.989	
788	0.590	34.022	
789	0.595	34.089	
790	0.615	34.121	
791	0.630	34.188	
792	0.635	34.221	
793	0.650	34.286	
794	0.645	34.319	
795	0.615	34.385	
796	0.620	34.419	
797	0.575	34.484	
798	0.570	34.518	
799	0.445	34.583	
800	0.520	34.616	
801	0.505	34.682	
802	0.505	34.715	
803	0.480	34.781	
804	0.485	34.814	
805	0.460	34.880	
806	0.455	34.913	
807	0.470	34.980	
808	0.460	35.012	
809	0.415	35.078	
810	0.425	35.111	
811	0.345	35.177	
812	0.335	35.210	
813	0.305	35.276	
814	0.295	35.309	
815	0.270	35.375	
816	0.280	35.408	
817	0.245	35.474	
818	0.245	35.507	
819	0.245	35.573	
820	0.240	35.606	
821	0.240	35.672	
822	0.235	35.706	
823	0.220	35.771	
824	0.220	35.804	
825	0.220	35.870	
826	0.220	35.903	
827	0.245	35.969	
828	0.240	36.002	
829	0.235	36.068	
830	0.240	36.101	
831	0.275	36.167	
832	0.280	36.200	
833	0.340	36.266	
834	0.340	36.299	
835	0.365	36.366	
836	0.385	36.398	
837	0.400	36.464	
838	0.405	36.498	
839	0.405	36.564	
840	0.395	36.596	
841	0.400	36.662	
842	0.400	36.695	
843	0.415	36.762	
844	0.430	36.794	
845	0.460	36.860	
846	0.455	36.893	
847	0.470	36.959	
848	0.475	36.992	
849	0.475	37.058	
850	0.485	37.091	
851	0.490	37.157	
852	0.485	37.190	
853	0.495	37.256	
854	0.495	37.289	
855	0.465	37.355	
856	0.475	37.388	
857	0.420	37.454	
858	0.410	37.487	
859	0.415	37.553	
860	0.410	37.587	
861	0.400	37.652	
862	0.410	37.685	
863	0.375	37.752	
864	0.375	37.784	
865	0.395	37.850	
866	0.380	37.883	
867	0.390	37.950	
868	0.290	37.982	
869	0.305	38.048	
870	0.310	38.081	
871	0.190	38.148	
872	0.260	38.180	
873	0.245	38.246	
874	0.235	38.279	
875	0.215	38.345	
876	0.215	38.378	
877	0.205	38.444	
878	0.210	38.477	
879	0.215	38.543	
880	0.205	38.576	
881	0.200	38.643	
882	0.200	38.675	
883	0.200	38.741	
884	0.210	38.775	
885	0.235	38.840	
886	0.230	38.873	
887	0.260	38.940	
888	0.280	38.972	
889	0.315	39.039	
890	0.330	39.071	
891	0.370	39.137	
892	0.365	39.170	
893	0.415	39.236	
894	0.420	39.269	
895	0.425	39.335	
896	0.430	39.368	
897	0.395	39.434	
898	0.385	39.467	
899	0.405	39.533	
900	0.405	39.566	
901	0.400	39.632	
902	0.415	39.665	
903	0.395	39.731	
904	0.395	39.765	
905	0.430	39.830	
906	0.430	39.863	
907	0.450	39.929	
908	0.460	39.962	
909	0.430	40.028	
910	0.435	40.062	
911	0.470	40.127	
912	0.460	40.160	
913	0.470	40.226	
914	0.460	40.259	
915	0.400	40.325	
916	0.400	40.358	
917	0.390	40.424	
918	0.380	40.457	
919	0.405	40.523	
920	0.395	40.556	
921	0.370	40.622	
922	0.375	40.655	
923	0.365	40.721	
924	0.360	40.754	
925	0.350	40.820	
926	0.225	40.853	
927	0.295	40.919	
928	0.305	40.952	
929	0.260	41.019	
930	0.260	41.051	
931	0.240	41.117	
932	0.225	41.150	
933	0.220	41.217	
934	0.225	41.249	
935	0.215	41.315	
936	0.215	41.348	
937	0.210	41.414	
938	0.200	41.448	
939	0.205	41.514	
940	0.205	41.547	
941	0.215	41.612	
942	0.220	41.645	
943	0.225	41.711	
944	0.225	41.744	
945	0.270	41.810	
946	0.280	41.844	
947	0.320	41.909	
948	0.335	41.942	
949	0.340	42.008	
950	0.345	42.042	
951	0.390	42.107	
952	0.385	42.140	
953	0.400	42.206	
954	0.405	42.239	
955	0.355	42.305	
956	0.355	42.338	
957	0.350	42.404	
958	0.340	42.437	
959	0.365	42.504	
960	0.360	42.537	
961	0.360	42.602	
962	0.365	42.635	
963	0.400	42.702	
964	0.400	42.734	
965	0.460	42.801	
966	0.460	42.833	
967	0.450	42.900	
968	0.450	42.932	
969	0.440	42.998	
970	0.440	43.031	
971	0.450	43.097	
972	0.435	43.130	
973	0.415	43.197	
974	0.425	43.229	
975	0.390	43.295	
976	0.395	43.329	
977	0.390	43.394	
978	0.300	43.427	
979	0.380	43.493	
980	0.385	43.527	
981	0.350	43.594	
982	0.350	43.626	
983	0.185	43.691	
984	0.185	43.724	
985	0.265	43.791	
986	0.255	43.823	
987	0.225	43.889	
988	0.230	43.922	
989	0.220	43.988	
990	0.220	44.021	
991	0.240	44.087	
992	0.240	44.120	
993	0.235	44.187	
994	0.245	44.220	
995	0.210	44.286	
996	0.215	44.319	
997	0.230	44.384	
998	0.230	44.417	
999	0.260	44.484	
1000	0.265	44.516	
1001	0.255	44.582	
1002	0.260	44.615	
1003	0.315	44.682	
1004	0.315	44.714	
1005	0.380	44.780	
1006	0.380	44.813	
1007	0.390	44.879	
1008	0.395	44.912	
1009	0.430	44.978	
1010	0.425	45.011	
1011	0.450	45.078	
1012	0.440	45.110	
1013	0.425	45.176	
1014	0.430	45.209	
1015	0.450	45.276	
1016	0.450	45.309	
1017	0.485	45.374	
1018	0.480	45.407	
1019	0.470	45.474	
1020	0.480	45.506	
1021	0.490	45.572	
1022	0.495	45.606	
1023	0.510	45.671	
1024	0.505	45.704	
1025	0.505	45.771	
1026	0.505	45.803	
1027	0.470	45.869	
1028	0.470	45.902	
1029	0.440	45.968	
1030	0.425	46.001	
1031	0.420	46.067	
1032	0.420	46.100	
1033	0.390	46.166	
1034	0.390	46.199	
1035	0.365	46.266	
1036	0.365	46.298	
1037	0.380	46.364	
1038	0.380	46.397	
1039	0.370	46.463	
1040	0.380	46.496	
1041	0.305	46.562	
1042	0.305	46.596	
1043	0.275	46.661	
1044	0.265	46.695	
1045	0.250	46.760	
1046	0.245	46.794	
1047	0.215	46.859	
1048	0.215	46.892	
1049	0.220	46.958	
1050	0.215	46.991	
1051	0.235	47.058	
1052	0.230	47.090	
1053	0.210	47.157	
1054	0.210	47.189	
1055	0.220	47.255	
1056	0.220	47.288	
1057	0.265	47.354	
1058	0.260	47.387	
1059	0.265	47.453	
1060	0.280	47.486	
1061	0.315	47.552	
1062	0.325	47.585	
1063	0.390	47.651	
1064	0.385	47.684	
1065	0.420	47.750	
1066	0.430	47.783	
1067	0.450	47.849	
1068	0.455	47.882	
1069	0.455	47.948	
1070	0.450	47.981	
1071	0.450	48.048	
1072	0.455	48.080	
1073	0.465	48.146	
1074	0.470	48.179	
1075	0.480	48.245	
1076	0.480	48.278	
1077	0.515	48.344	
1078	0.515	48.377	
1079	0.530	48.443	
1080	0.540	48.476	
1081	0.520	48.542	
1082	0.520	48.575	
1083	0.530	48.641	
1084	0.525	48.674	
1085	0.500	48.740	
1086	0.500	48.774	
1087	0.415	48.839	
1088	0.415	48.872	
1089	0.390	48.938	
1090	0.385	48.971	
1091	0.385	49.037	
1092	0.380	49.070	
1093	0.340	49.136	
1094	0.340	49.170	
1095	0.365	49.235	
1096	0.360	49.268	
1097	0.380	49.334	
1098	0.290	49.368	
1099	0.310	49.433	
1100	0.310	49.466	
1101	0.250	49.533	
1102	0.250	49.565	
1103	0.240	49.631	
1104	0.235	49.664	
1105	0.220	49.732	
1106	0.225	49.764	
1107	0.215	49.829	
1108	0.220	49.862	
1109	0.220	49.928	
1110	0.215	49.961	
1111	0.220	50.028	
1112	0.225	50.060	
1113	0.240	50.127	
1114	0.245	50.159	
1115	0.260	50.225	
1116	0.260	50.259	
1117	0.305	50.325	
1118	0.310	50.357	
1119	0.425	50.423	
1120	0.355	50.456	
1121	0.395	50.522	
1122	0.400	50.555	
1123	0.465	50.622	
1124	0.465	50.654	
1125	0.495	50.720	
1126	0.505	50.753	
1127	0.450	50.819	
1128	0.450	50.852	
1129	0.450	50.918	
1130	0.450	50.951	
1131	0.455	51.017	
1132	0.455	51.050	
1133	0.435	51.116	
1134	0.440	51.149	
1135	0.475	51.215	
1136	0.475	51.248	
1137	0.510	51.314	
1138	0.505	51.347	
1139	0.475	51.414	
1140	0.475	51.447	
1141	0.485	51.513	
1142	0.480	51.546	
1143	0.485	51.611	
1144	0.475	51.644	
1145	0.405	51.710	
1146	0.405	51.743	
1147	0.365	51.809	
1148	0.360	51.842	
1149	0.350	51.909	
1150	0.350	51.941	
1151	0.330	52.007	
1152	0.330	52.040	
1153	0.335	52.106	
1154	0.340	52.140	
1155	0.240	52.205	
1156	0.330	52.238	
1157	0.345	52.305	
1158	0.340	52.337	
1159	0.265	52.403	
1160	0.265	52.437	
1161	0.240	52.502	
1162	0.235	52.536	
1163	0.250	52.601	
1164	0.250	52.634	
1165	0.250	52.701	
1166	0.250	52.734	
1167	0.235	52.800	
1168	0.230	52.832	
1169	0.250	52.898	
1170	0.245	52.931	
1171	0.260	52.998	
1172	0.270	53.031	
1173	0.265	53.097	
1174	0.265	53.129	
1175	0.320	53.195	
1176	0.320	53.228	
1177	0.380	53.295	
1178	0.385	53.328	
1179	0.385	53.394	
1180	0.385	53.426	
1181	0.445	53.493	
1182	0.440	53.526	
1183	0.455	53.591	
