2/17/2022  11:34 AM
Units: Ncm
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
272	-0.170	9.273	
273	-0.175	9.306	
274	-0.185	9.339	
275	-0.190	9.372	
276	-0.195	9.405	
277	-0.195	9.439	
278	-0.200	9.471	
279	-0.195	9.504	
280	-0.185	9.537	
281	-0.180	9.570	
282	-0.175	9.603	
283	-0.175	9.636	
284	-0.165	9.669	
285	-0.150	9.702	
286	-0.145	9.735	
287	-0.130	9.768	
288	-0.125	9.801	
289	-0.120	9.834	
290	-0.115	9.867	
291	-0.110	9.900	
292	-0.115	9.933	
293	-0.110	9.966	
294	-0.110	10.001	
295	-0.110	10.032	
296	-0.110	10.098	
297	-0.110	10.131	
298	-0.110	10.164	
299	-0.110	10.198	
300	-0.105	10.230	
301	-0.105	10.264	
302	-0.105	10.296	
303	-0.105	10.329	
304	-0.105	10.362	
305	-0.105	10.395	
306	-0.105	10.428	
307	-0.105	10.462	
308	-0.100	10.494	
309	-0.100	10.561	
310	-0.100	10.594	
311	-0.090	10.659	
312	-0.085	10.692	
313	-0.085	10.726	
314	-0.085	10.758	
315	-0.090	10.791	
316	-0.100	10.824	
317	-0.100	10.857	
318	-0.105	10.890	
319	-0.105	10.923	
320	-0.110	10.956	
321	-0.115	10.989	
322	-0.115	11.022	
323	-0.115	11.055	
324	-0.120	11.121	
325	-0.120	11.155	
326	-0.120	11.220	
327	-0.120	11.253	
328	-0.120	11.287	
329	-0.120	11.320	
330	-0.115	11.352	
331	-0.120	11.387	
332	-0.115	11.418	
333	-0.120	11.485	
334	-0.120	11.517	
335	-0.135	11.583	
336	-0.145	11.616	
337	-0.145	11.650	
338	-0.145	11.682	
339	-0.150	11.748	
340	-0.150	11.782	
341	-0.145	11.814	
342	-0.145	11.880	
343	-0.150	11.913	
344	-0.135	11.979	
345	-0.130	12.013	
346	-0.150	12.078	
347	-0.155	12.111	
348	-0.165	12.178	
349	-0.165	12.210	
350	-0.170	12.277	
351	-0.175	12.309	
352	-0.170	12.375	
353	-0.165	12.408	
354	-0.155	12.474	
355	-0.150	12.508	
356	-0.140	12.573	
357	-0.145	12.607	
358	-0.145	12.639	
359	-0.130	12.705	
360	-0.130	12.738	
361	-0.125	12.804	
362	-0.125	12.838	
363	-0.120	12.903	
364	-0.125	12.936	
365	-0.120	13.002	
366	-0.115	13.035	
367	-0.115	13.102	
368	-0.115	13.134	
369	-0.110	13.200	
370	-0.110	13.233	
371	-0.105	13.299	
372	-0.100	13.332	
373	-0.100	13.398	
374	-0.100	13.431	
375	-0.090	13.497	
376	-0.085	13.530	
377	-0.085	13.596	
378	-0.090	13.630	
379	-0.095	13.662	
380	-0.105	13.728	
381	-0.105	13.761	
382	-0.110	13.827	
383	-0.110	13.861	
384	-0.105	13.926	
385	-0.110	13.959	
386	-0.110	14.025	
387	-0.110	14.058	
388	-0.105	14.125	
389	-0.105	14.157	
390	-0.105	14.223	
391	-0.100	14.256	
392	-0.105	14.322	
393	-0.105	14.355	
394	-0.110	14.422	
395	-0.115	14.455	
396	-0.125	14.520	
397	-0.130	14.554	
398	-0.140	14.620	
399	-0.140	14.652	
400	-0.145	14.718	
401	-0.150	14.751	
402	-0.140	14.818	
403	-0.140	14.850	
404	-0.145	14.917	
405	-0.150	14.949	
406	-0.165	15.015	
407	-0.170	15.048	
408	-0.180	15.114	
409	-0.185	15.147	
410	-0.185	15.213	
411	-0.180	15.246	
412	-0.160	15.312	
413	-0.155	15.345	
414	-0.145	15.411	
415	-0.145	15.445	
416	-0.135	15.510	
417	-0.125	15.543	
418	-0.115	15.609	
419	-0.115	15.642	
420	-0.110	15.708	
421	-0.110	15.741	
422	-0.105	15.807	
423	-0.105	15.840	
424	-0.105	15.906	
425	-0.105	15.939	
426	-0.105	16.006	
427	-0.110	16.038	
428	-0.110	16.104	
429	-0.105	16.137	
430	-0.100	16.203	
431	-0.095	16.236	
432	-0.095	16.302	
433	-0.095	16.335	
434	-0.085	16.402	
435	-0.085	16.434	
436	-0.100	16.501	
437	-0.100	16.533	
438	-0.105	16.599	
439	-0.110	16.633	
440	-0.110	16.698	
441	-0.105	16.731	
442	-0.105	16.797	
443	-0.105	16.830	
444	-0.110	16.896	
445	-0.110	16.929	
446	-0.105	16.995	
447	-0.100	17.029	
448	-0.100	17.095	
449	-0.105	17.127	
450	-0.105	17.193	
451	-0.105	17.227	
452	-0.120	17.292	
453	-0.125	17.325	
454	-0.135	17.392	
455	-0.150	17.424	
456	-0.145	17.490	
457	-0.140	17.524	
458	-0.140	17.589	
459	-0.140	17.622	
460	-0.130	17.688	
461	-0.130	17.722	
462	-0.145	17.787	
463	-0.150	17.820	
464	-0.170	17.887	
465	-0.170	17.919	
466	-0.170	17.985	
467	-0.170	18.018	
468	-0.165	18.084	
469	-0.165	18.117	
470	-0.155	18.183	
471	-0.150	18.217	
472	-0.135	18.282	
473	-0.130	18.315	
474	-0.120	18.381	
475	-0.115	18.414	
476	-0.100	18.480	
477	-0.100	18.513	
478	-0.100	18.580	
479	-0.100	18.612	
480	-0.105	18.678	
481	-0.110	18.711	
482	-0.105	18.777	
483	-0.105	18.810	
484	-0.105	18.876	
485	-0.115	18.909	
486	-0.115	18.975	
487	-0.110	19.008	
488	-0.100	19.074	
489	-0.100	19.107	
490	-0.085	19.173	
491	-0.085	19.206	
492	-0.085	19.272	
493	-0.090	19.305	
494	-0.105	19.371	
495	-0.110	19.404	
496	-0.105	19.470	
497	-0.105	19.504	
498	-0.105	19.569	
499	-0.100	19.602	
500	-0.100	19.668	
501	-0.100	19.701	
502	-0.100	19.768	
503	-0.100	19.800	
504	-0.095	19.867	
505	-0.100	19.899	
506	-0.095	19.965	
507	-0.095	19.998	
508	-0.105	20.064	
509	-0.100	20.097	
510	-0.110	20.164	
511	-0.115	20.196	
512	-0.120	20.262	
513	-0.120	20.295	
514	-0.120	20.361	
515	-0.125	20.394	
516	-0.125	20.461	
517	-0.125	20.493	
518	-0.120	20.559	
519	-0.125	20.593	
520	-0.130	20.659	
521	-0.130	20.691	
522	-0.155	20.757	
523	-0.155	20.790	
524	-0.160	20.857	
525	-0.165	20.890	
526	-0.155	20.955	
527	-0.150	20.988	
528	-0.140	21.054	
529	-0.130	21.087	
530	-0.120	21.153	
531	-0.120	21.186	
532	-0.110	21.253	
533	-0.105	21.285	
534	-0.110	21.352	
535	-0.110	21.384	
536	-0.115	21.483	
537	-0.115	21.516	
538	-0.115	21.582	
539	-0.115	21.615	
540	-0.110	21.681	
541	-0.110	21.714	
542	-0.115	21.780	
543	-0.115	21.813	
544	-0.105	21.880	
545	-0.100	21.912	
546	-0.095	21.978	
547	-0.095	22.011	
548	-0.080	22.077	
549	-0.080	22.110	
550	-0.095	22.177	
551	-0.090	22.209	
552	-0.095	22.276	
553	-0.095	22.308	
554	-0.095	22.374	
555	-0.095	22.407	
556	-0.100	22.473	
557	-0.100	22.506	
558	-0.100	22.572	
559	-0.100	22.605	
560	-0.100	22.671	
561	-0.095	22.704	
562	-0.095	22.770	
563	-0.095	22.803	
564	-0.095	22.869	
565	-0.090	22.902	
566	-0.095	22.968	
567	-0.100	23.001	
568	-0.105	23.067	
569	-0.105	23.100	
570	-0.110	23.166	
571	-0.105	23.200	
572	-0.105	23.266	
573	-0.110	23.299	
574	-0.105	23.364	
575	-0.100	23.397	
576	-0.115	23.463	
577	-0.120	23.496	
578	-0.135	23.562	
579	-0.145	23.595	
580	-0.155	23.661	
581	-0.155	23.694	
582	-0.155	23.760	
583	-0.155	23.793	
584	-0.150	23.859	
585	-0.155	23.892	
586	-0.140	23.958	
587	-0.135	23.991	
588	-0.130	24.057	
589	-0.125	24.090	
590	-0.125	24.157	
591	-0.125	24.189	
592	-0.115	24.255	
593	-0.115	24.289	
594	-0.120	24.354	
595	-0.115	24.387	
596	-0.115	24.453	
597	-0.115	24.487	
598	-0.120	24.552	
599	-0.125	24.585	
600	-0.125	24.651	
601	-0.120	24.684	
602	-0.100	24.751	
603	-0.100	24.784	
604	-0.090	24.849	
605	-0.085	24.883	
606	-0.075	24.948	
607	-0.080	24.981	
608	-0.085	25.048	
609	-0.090	25.080	
610	-0.090	25.146	
611	-0.090	25.180	
612	-0.090	25.245	
613	-0.090	25.279	
614	-0.095	25.344	
615	-0.090	25.377	
616	-0.095	25.443	
617	-0.095	25.477	
618	-0.095	25.542	
619	-0.100	25.575	
620	-0.095	25.641	
621	-0.090	25.674	
622	-0.090	25.740	
623	-0.090	25.773	
624	-0.095	25.839	
625	-0.095	25.872	
626	-0.095	25.938	
627	-0.095	25.971	
628	-0.090	26.037	
629	-0.095	26.070	
630	-0.095	26.137	
631	-0.095	26.169	
632	-0.095	26.235	
633	-0.095	26.268	
634	-0.115	26.335	
635	-0.125	26.367	
636	-0.140	26.433	
637	-0.140	26.466	
638	-0.145	26.532	
639	-0.145	26.566	
640	-0.145	26.632	
641	-0.140	26.664	
642	-0.125	26.731	
643	-0.120	26.763	
644	-0.115	26.829	
645	-0.115	26.862	
646	-0.105	26.928	
647	-0.100	26.962	
648	-0.100	27.027	
649	-0.105	27.060	
650	-0.105	27.126	
651	-0.105	27.159	
652	-0.105	27.225	
653	-0.100	27.258	
654	-0.095	27.324	
655	-0.100	27.357	
656	-0.105	27.423	
657	-0.105	27.456	
658	-0.105	27.522	
659	-0.100	27.555	
660	-0.095	27.621	
661	-0.095	27.654	
662	-0.080	27.720	
663	-0.080	27.754	
664	-0.085	27.820	
665	-0.090	27.852	
666	-0.095	27.918	
667	-0.095	27.951	
668	-0.095	28.050	
669	-0.095	28.083	
670	-0.100	28.149	
671	-0.100	28.183	
672	-0.105	28.248	
673	-0.100	28.281	
674	-0.100	28.347	
675	-0.095	28.381	
676	-0.095	28.446	
677	-0.095	28.479	
678	-0.095	28.545	
679	-0.090	28.578	
680	-0.095	28.644	
681	-0.100	28.678	
682	-0.100	28.743	
683	-0.100	28.776	
684	-0.100	28.842	
685	-0.100	28.875	
686	-0.095	28.975	
687	-0.095	29.007	
688	-0.095	29.073	
689	-0.100	29.106	
690	-0.115	29.172	
691	-0.115	29.205	
692	-0.140	29.271	
693	-0.145	29.304	
694	-0.145	29.370	
695	-0.145	29.403	
696	-0.145	29.469	
697	-0.140	29.502	
698	-0.135	29.568	
699	-0.125	29.601	
700	-0.115	29.667	
701	-0.110	29.700	
702	-0.105	29.767	
703	-0.100	29.799	
704	-0.100	29.866	
705	-0.100	29.898	
706	-0.100	29.964	
707	-0.100	29.997	
708	-0.110	30.063	
709	-0.110	30.096	
710	-0.110	30.162	
711	-0.110	30.196	
712	-0.115	30.261	
713	-0.115	30.294	
714	-0.110	30.360	
715	-0.110	30.393	
716	-0.105	30.459	
717	-0.100	30.493	
718	-0.090	30.558	
719	-0.085	30.591	
720	-0.085	30.658	
721	-0.085	30.691	
722	-0.095	30.757	
723	-0.100	30.789	
724	-0.100	30.856	
725	-0.100	30.888	
726	-0.100	30.954	
727	-0.100	30.988	
728	-0.100	31.053	
729	-0.100	31.086	
730	-0.100	31.153	
731	-0.100	31.185	
732	-0.100	31.252	
733	-0.100	31.284	
734	-0.095	31.351	
735	-0.095	31.383	
736	-0.090	31.449	
737	-0.090	31.482	
738	-0.100	31.549	
739	-0.100	31.581	
740	-0.100	31.647	
741	-0.100	31.680	
742	-0.095	31.747	
743	-0.095	31.780	
744	-0.090	31.846	
745	-0.090	31.878	
746	-0.080	31.944	
747	-0.080	31.978	
748	-0.080	32.044	
749	-0.075	32.076	
750	-0.075	32.143	
751	-0.075	32.175	
752	-0.070	32.241	
753	-0.070	32.274	
754	-0.060	32.340	
755	-0.060	32.374	
756	-0.050	32.439	
757	-0.050	32.472	
758	-0.045	32.539	
759	-0.045	32.571	
760	-0.040	32.637	
761	-0.035	32.670	
762	-0.005	32.737	
763	0.000	32.769	
764	0.060	32.836	
765	0.075	32.868	
766	0.115	32.967	
767	0.120	33.000	
768	0.145	33.066	
769	0.145	33.100	
770	0.160	33.165	
771	0.165	33.198	
772	0.160	33.264	
773	0.160	33.297	
774	0.165	33.363	
775	0.165	33.397	
776	0.160	33.462	
777	0.160	33.495	
778	0.155	33.561	
779	0.155	33.594	
780	0.160	33.661	
781	0.160	33.694	
782	0.165	33.759	
783	0.165	33.792	
784	0.180	33.858	
785	0.190	33.891	
786	0.225	33.957	
787	0.225	33.991	
788	0.240	34.058	
789	0.240	34.089	
790	0.245	34.155	
791	0.245	34.189	
792	0.265	34.254	
793	0.265	34.287	
794	0.280	34.353	
795	0.290	34.386	
796	0.275	34.452	
797	0.280	34.485	
798	0.280	34.551	
799	0.275	34.584	
800	0.270	34.651	
801	0.265	34.683	
802	0.235	34.749	
803	0.240	34.783	
804	0.230	34.850	
805	0.220	34.882	
806	0.215	34.947	
807	0.210	34.981	
808	0.190	35.046	
809	0.190	35.079	
810	0.180	35.145	
811	0.170	35.178	
812	0.170	35.244	
813	0.170	35.278	
814	0.165	35.343	
815	0.165	35.376	
816	0.170	35.442	
817	0.170	35.475	
818	0.175	35.542	
819	0.175	35.574	
820	0.175	35.640	
821	0.180	35.675	
822	0.185	35.739	
823	0.185	35.772	
824	0.180	35.838	
825	0.180	35.872	
826	0.185	35.937	
827	0.185	35.970	
828	0.195	36.036	
829	0.205	36.069	
830	0.105	36.135	
831	0.195	36.169	
832	0.195	36.234	
833	0.190	36.267	
834	0.190	36.333	
835	0.190	36.366	
836	0.180	36.432	
837	0.180	36.465	
838	0.180	36.564	
839	0.180	36.597	
840	0.205	36.663	
841	0.200	36.697	
842	0.215	36.762	
843	0.220	36.796	
844	0.230	36.862	
845	0.225	36.894	
846	0.240	36.960	
847	0.240	36.994	
848	0.245	37.060	
849	0.255	37.093	
850	0.265	37.158	
851	0.265	37.192	
852	0.270	37.258	
853	0.270	37.290	
854	0.265	37.356	
855	0.265	37.389	
856	0.270	37.456	
857	0.275	37.488	
858	0.265	37.554	
859	0.260	37.587	
860	0.255	37.653	
861	0.250	37.686	
862	0.235	37.753	
863	0.230	37.785	
864	0.205	37.851	
865	0.205	37.884	
866	0.200	37.951	
867	0.195	37.983	
868	0.195	38.050	
869	0.190	38.082	
870	0.170	38.148	
871	0.175	38.181	
872	0.175	38.247	
873	0.175	38.281	
874	0.175	38.346	
875	0.175	38.380	
876	0.180	38.445	
877	0.185	38.478	
878	0.180	38.544	
879	0.180	38.577	
880	0.190	38.643	
881	0.180	38.677	
882	0.175	38.742	
883	0.180	38.775	
884	0.185	38.875	
885	0.190	38.907	
886	0.190	38.973	
887	0.185	39.006	
888	0.190	39.072	
889	0.195	39.105	
890	0.185	39.171	
891	0.185	39.204	
892	0.185	39.271	
893	0.175	39.303	
894	0.175	39.370	
895	0.185	39.402	
896	0.280	39.468	
897	0.200	39.501	
898	0.230	39.567	
899	0.230	39.600	
900	0.250	39.667	
901	0.255	39.699	
902	0.270	39.766	
903	0.265	39.798	
904	0.275	39.864	
905	0.270	39.897	
906	0.280	39.963	
907	0.280	39.996	
908	0.285	40.062	
909	0.275	40.095	
910	0.270	40.162	
911	0.265	40.194	
912	0.260	40.260	
913	0.255	40.293	
914	0.260	40.359	
915	0.245	40.393	
916	0.240	40.458	
917	0.250	40.491	
918	0.245	40.557	
919	0.240	40.590	
920	0.235	40.657	
921	0.225	40.689	
922	0.210	40.756	
923	0.210	40.788	
924	0.195	40.854	
925	0.195	40.887	
926	0.180	40.953	
927	0.175	40.987	
928	0.165	41.052	
929	0.170	41.085	
930	0.180	41.185	
931	0.180	41.217	
932	0.170	41.283	
933	0.175	41.317	
934	0.180	41.382	
935	0.175	41.415	
936	0.175	41.514	
937	0.175	41.547	
938	0.175	41.613	
939	0.175	41.646	
940	0.175	41.712	
941	0.180	41.745	
942	0.180	41.811	
943	0.185	41.844	
944	0.190	41.911	
945	0.185	41.943	
946	0.180	42.009	
947	0.180	42.042	
948	0.180	42.108	
949	0.185	42.141	
950	0.205	42.207	
951	0.205	42.241	
952	0.215	42.306	
953	0.220	42.340	
954	0.230	42.406	
955	0.235	42.439	
956	0.260	42.504	
957	0.180	42.537	
958	0.270	42.603	
959	0.280	42.636	
960	0.260	42.702	
961	0.260	42.735	
962	0.280	42.801	
963	0.275	42.834	
964	0.275	42.900	
965	0.275	42.933	
966	0.275	43.000	
967	0.275	43.033	
968	0.275	43.098	
969	0.270	43.132	
970	0.310	43.197	
971	0.310	43.230	
972	0.295	43.296	
973	0.295	43.330	
974	0.195	43.395	
975	0.275	43.429	
976	0.250	43.494	
977	0.240	43.527	
978	0.225	43.593	
979	0.220	43.627	
980	0.210	43.692	
981	0.215	43.725	
982	0.195	43.791	
983	0.195	43.824	
984	0.185	43.890	
985	0.185	43.923	
986	0.185	43.989	
987	0.190	44.022	
988	0.185	44.088	
989	0.185	44.121	
990	0.195	44.187	
991	0.185	44.220	
992	0.190	44.286	
993	0.195	44.319	
994	0.195	44.385	
995	0.190	44.418	
996	0.200	44.484	
997	0.200	44.518	
998	0.195	44.583	
999	0.195	44.616	
1000	0.260	44.682	
1001	0.175	44.715	
1002	0.080	44.781	
1003	0.175	44.814	
1004	0.185	44.880	
1005	0.185	44.913	
1006	0.180	44.980	
1007	0.090	45.012	
1008	0.185	45.078	
1009	0.180	45.112	
1010	0.270	45.177	
1011	0.200	45.210	
1012	0.205	45.277	
1013	0.205	45.309	
1014	0.220	45.376	
1015	0.225	45.408	
1016	0.245	45.475	
1017	0.245	45.507	
1018	0.245	45.573	
1019	0.240	45.606	
1020	0.245	45.673	
1021	0.250	45.705	
1022	0.255	45.771	
1023	0.250	45.804	
1024	0.250	45.871	
1025	0.250	45.903	
1026	0.255	45.969	
1027	0.350	46.003	
1028	0.285	46.068	
1029	0.275	46.101	
1030	0.265	46.167	
1031	0.260	46.200	
1032	0.235	46.267	
1033	0.240	46.300	
1034	0.220	46.366	
1035	0.210	46.398	
1036	0.210	46.464	
1037	0.210	46.497	
1038	0.190	46.563	
1039	0.190	46.597	
1040	0.185	46.663	
1041	0.180	46.695	
1042	0.185	46.761	
1043	0.185	46.794	
1044	0.190	46.860	
1045	0.190	46.893	
1046	0.195	46.959	
1047	0.190	46.993	
1048	0.195	47.059	
1049	0.200	47.091	
1050	0.205	47.158	
1051	0.200	47.190	
1052	0.200	47.256	
1053	0.200	47.290	
1054	0.200	47.355	
1055	0.200	47.388	
1056	0.195	47.454	
1057	0.190	47.488	
1058	0.180	47.554	
1059	0.185	47.586	
1060	0.190	47.652	
1061	0.185	47.685	
1062	0.190	47.751	
1063	0.180	47.785	
1064	0.185	47.850	
1065	0.190	47.883	
1066	0.205	47.949	
1067	0.205	47.982	
1068	0.205	48.048	
1069	0.205	48.081	
1070	0.220	48.148	
1071	0.235	48.180	
1072	0.240	48.246	
1073	0.245	48.279	
1074	0.255	48.345	
1075	0.250	48.379	
1076	0.245	48.445	
1077	0.255	48.477	
1078	0.255	48.544	
1079	0.260	48.576	
1080	0.260	48.642	
1081	0.260	48.675	
1082	0.275	48.741	
1083	0.280	48.774	
1084	0.295	48.840	
1085	0.290	48.873	
1086	0.270	48.940	
1087	0.270	48.972	
1088	0.275	49.039	
1089	0.270	49.071	
1090	0.240	49.137	
1091	0.240	49.170	
1092	0.220	49.236	
1093	0.215	49.269	
1094	0.215	49.335	
1095	0.215	49.368	
1096	0.200	49.434	
1097	0.200	49.467	
1098	0.210	49.533	
1099	0.210	49.567	
1100	0.215	49.633	
1101	0.220	49.665	
1102	0.220	49.732	
1103	0.220	49.764	
1104	0.215	49.830	
1105	0.220	49.863	
1106	0.215	49.930	
1107	0.210	49.962	
1108	0.200	50.029	
1109	0.195	50.061	
1110	0.195	50.128	
1111	0.200	50.160	
1112	0.185	50.227	
1113	0.185	50.259	
1114	0.180	50.326	
1115	0.175	50.358	
1116	0.265	50.424	
1117	0.270	50.458	
1118	0.195	50.523	
1119	0.190	50.556	
1120	0.095	50.622	
1121	0.175	50.656	
1122	0.180	50.721	
1123	0.270	50.754	
1124	0.200	50.820	
1125	0.200	50.853	
1126	0.215	50.920	
1127	0.220	50.952	
1128	0.240	51.018	
1129	0.245	51.052	
1130	0.240	51.117	
1131	0.245	51.150	
1132	0.245	51.217	
1133	0.245	51.249	
1134	0.250	51.316	
1135	0.250	51.348	
1136	0.255	51.415	
1137	0.255	51.448	
1138	0.245	51.513	
1139	0.245	51.546	
1140	0.255	51.612	
1141	0.250	51.645	
1142	0.250	51.711	
1143	0.250	51.744	
1144	0.245	51.810	
1145	0.250	51.843	
1146	0.255	51.910	
1147	0.250	51.942	
1148	0.225	52.008	
1149	0.225	52.042	
1150	0.210	52.107	
1151	0.215	52.141	
1152	0.215	52.206	
1153	0.215	52.239	
1154	0.195	52.306	
1155	0.190	52.338	
1156	0.185	52.404	
1157	0.185	52.437	
1158	0.180	52.503	
1159	0.185	52.536	
1160	0.200	52.603	
1161	0.200	52.635	
1162	0.215	52.701	
1163	0.215	52.734	
1164	0.200	52.801	
1165	0.200	52.833	
1166	0.200	52.899	
1167	0.200	52.933	
1168	0.215	52.999	
1169	0.210	53.032	
1170	0.205	53.097	
1171	0.210	53.130	
1172	0.195	53.197	
1173	0.190	53.229	
1174	0.195	53.296	
1175	0.195	53.328	
1176	0.195	53.395	
1177	0.195	53.427	
1178	0.200	53.493	
1179	0.195	53.526	
1180	0.225	53.593	
1181	0.225	53.626	
1182	0.240	53.692	
1183	0.240	53.725	
