1/27/2022  12:55 PM
Units: Ncm
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
115	-0.550	4.026	
116	-0.555	4.059	
117	-0.560	4.092	
118	-0.565	4.125	
119	-0.565	4.158	
120	-0.580	4.191	
121	-0.600	4.225	
122	-0.610	4.257	
123	-0.600	4.290	
124	-0.460	4.323	
125	-0.385	4.356	
126	-0.355	4.390	
127	-0.320	4.422	
128	-0.390	4.455	
129	-0.390	4.488	
130	-0.400	4.522	
131	-0.405	4.554	
132	-0.410	4.587	
133	-0.395	4.620	
134	-0.385	4.653	
135	-0.375	4.686	
136	-0.360	4.719	
137	-0.345	4.753	
138	-0.340	4.785	
139	-0.335	4.819	
140	-0.325	4.851	
141	-0.190	4.885	
142	-0.240	4.918	
143	-0.205	4.950	
144	-0.180	4.983	
145	-0.170	5.016	
146	-0.160	5.050	
147	-0.155	5.082	
148	-0.155	5.115	
149	-0.150	5.148	
150	-0.145	5.181	
151	-0.140	5.215	
152	-0.140	5.247	
153	-0.140	5.280	
154	-0.155	5.314	
155	-0.190	5.346	
156	-0.210	5.379	
157	-0.215	5.412	
158	-0.215	5.445	
159	-0.215	5.479	
160	-0.225	5.511	
161	-0.235	5.544	
162	-0.235	5.577	
163	-0.235	5.611	
164	-0.240	5.643	
165	-0.250	5.677	
166	-0.265	5.710	
167	-0.280	5.742	
168	-0.295	5.775	
169	-0.325	5.808	
170	-0.355	5.841	
171	-0.365	5.874	
172	-0.380	5.907	
173	-0.390	5.940	
174	-0.400	5.973	
175	-0.410	6.006	
176	-0.410	6.039	
177	-0.415	6.072	
178	-0.425	6.105	
179	-0.425	6.138	
180	-0.430	6.171	
181	-0.430	6.205	
182	-0.435	6.237	
183	-0.435	6.270	
184	-0.430	6.303	
185	-0.430	6.336	
186	-0.435	6.369	
187	-0.430	6.402	
188	-0.410	6.435	
189	-0.380	6.468	
190	-0.380	6.502	
191	-0.370	6.534	
192	-0.355	6.567	
193	-0.350	6.600	
194	-0.350	6.634	
195	-0.350	6.666	
196	-0.350	6.699	
197	-0.345	6.733	
198	-0.360	6.765	
199	-0.475	6.798	
200	-0.525	6.831	
201	-0.490	6.864	
202	-0.520	6.897	
203	-0.545	6.930	
204	-0.565	6.963	
205	-0.575	6.997	
206	-0.585	7.029	
207	-0.605	7.062	
208	-0.620	7.095	
209	-0.615	7.129	
210	-0.470	7.161	
211	-0.525	7.194	
212	-0.485	7.227	
213	-0.370	7.260	
214	-0.410	7.293	
215	-0.385	7.327	
216	-0.380	7.359	
217	-0.375	7.392	
218	-0.365	7.425	
219	-0.350	7.458	
220	-0.340	7.491	
221	-0.330	7.524	
222	-0.310	7.557	
223	-0.280	7.591	
224	-0.280	7.623	
225	-0.280	7.656	
226	-0.280	7.689	
227	-0.255	7.722	
228	-0.235	7.756	
229	-0.205	7.788	
230	-0.185	7.822	
231	-0.165	7.854	
232	-0.150	7.887	
233	-0.145	7.921	
234	-0.140	7.953	
235	-0.140	7.986	
236	-0.130	8.019	
237	-0.125	8.052	
238	-0.125	8.085	
239	-0.120	8.118	
240	-0.140	8.151	
241	-0.240	8.184	
242	-0.190	8.217	
243	-0.185	8.251	
244	-0.175	8.283	
245	-0.185	8.316	
246	-0.185	8.349	
247	-0.185	8.382	
248	-0.200	8.415	
249	-0.215	8.449	
250	-0.230	8.481	
251	-0.245	8.514	
252	-0.265	8.547	
253	-0.280	8.580	
254	-0.300	8.613	
255	-0.320	8.646	
256	-0.335	8.680	
257	-0.345	8.713	
258	-0.355	8.745	
259	-0.365	8.779	
260	-0.380	8.811	
261	-0.390	8.845	
262	-0.395	8.877	
263	-0.405	8.910	
264	-0.410	8.943	
265	-0.405	8.976	
266	-0.410	9.009	
267	-0.415	9.042	
268	-0.410	9.077	
269	-0.410	9.108	
270	-0.405	9.174	
271	-0.410	9.207	
272	-0.390	9.240	
273	-0.365	9.273	
274	-0.350	9.306	
275	-0.345	9.339	
276	-0.340	9.373	
277	-0.330	9.405	
278	-0.350	9.438	
279	-0.355	9.471	
280	-0.360	9.504	
281	-0.350	9.537	
282	-0.340	9.570	
283	-0.330	9.603	
284	-0.335	9.636	
285	-0.370	9.669	
286	-0.510	9.702	
287	-0.545	9.735	
288	-0.600	9.768	
289	-0.545	9.801	
290	-0.565	9.834	
291	-0.585	9.867	
292	-0.600	9.900	
293	-0.610	9.933	
294	-0.625	9.966	
295	-0.495	10.000	
296	-0.425	10.033	
297	-0.405	10.066	
298	-0.320	10.131	
299	-0.245	10.164	
300	-0.330	10.197	
301	-0.310	10.230	
302	-0.320	10.263	
303	-0.310	10.296	
304	-0.315	10.329	
305	-0.315	10.362	
306	-0.325	10.395	
307	-0.300	10.428	
308	-0.280	10.461	
309	-0.260	10.494	
310	-0.245	10.527	
311	-0.205	10.594	
312	-0.185	10.626	
313	-0.140	10.692	
314	-0.135	10.726	
315	-0.135	10.759	
316	-0.130	10.792	
317	-0.130	10.824	
318	-0.115	10.890	
319	-0.110	10.923	
320	-0.115	10.989	
321	-0.215	11.022	
322	-0.165	11.088	
323	-0.165	11.121	
324	-0.180	11.155	
325	-0.185	11.187	
326	-0.215	11.253	
327	-0.240	11.286	
328	-0.290	11.352	
329	-0.320	11.385	
330	-0.365	11.420	
331	-0.365	11.451	
332	-0.400	11.518	
333	-0.415	11.550	
334	-0.430	11.616	
335	-0.430	11.649	
336	-0.435	11.683	
337	-0.440	11.715	
338	-0.450	11.781	
339	-0.460	11.814	
340	-0.470	11.880	
341	-0.465	11.913	
342	-0.445	11.979	
343	-0.440	12.012	
344	-0.435	12.045	
345	-0.400	12.111	
346	-0.375	12.145	
347	-0.360	12.177	
348	-0.320	12.244	
349	-0.305	12.276	
350	-0.315	12.343	
351	-0.310	12.375	
352	-0.300	12.441	
353	-0.295	12.474	
354	-0.325	12.507	
355	-0.485	12.540	
356	-0.465	12.606	
357	-0.495	12.639	
358	-0.565	12.705	
359	-0.570	12.739	
360	-0.605	12.771	
361	-0.635	12.837	
362	-0.525	12.871	
363	-0.455	12.904	
364	-0.360	12.969	
365	-0.400	13.002	
366	-0.345	13.068	
367	-0.345	13.101	
368	-0.315	13.134	
369	-0.300	13.200	
370	-0.290	13.234	
371	-0.250	13.300	
372	-0.245	13.332	
373	-0.225	13.399	
374	-0.200	13.431	
375	-0.155	13.497	
376	-0.140	13.530	
377	-0.125	13.629	
378	-0.125	13.662	
379	-0.115	13.728	
380	-0.110	13.761	
381	-0.115	13.827	
382	-0.125	13.861	
383	-0.155	13.893	
384	-0.155	13.959	
385	-0.155	13.992	
386	-0.175	14.059	
387	-0.190	14.091	
388	-0.250	14.157	
389	-0.270	14.191	
390	-0.285	14.223	
391	-0.325	14.290	
392	-0.345	14.322	
393	-0.375	14.388	
394	-0.385	14.422	
395	-0.395	14.454	
396	-0.420	14.520	
397	-0.420	14.554	
398	-0.440	14.620	
399	-0.450	14.652	
400	-0.460	14.718	
401	-0.460	14.751	
402	-0.445	14.817	
403	-0.440	14.850	
404	-0.425	14.917	
405	-0.400	14.950	
406	-0.345	15.015	
407	-0.340	15.049	
408	-0.320	15.115	
409	-0.325	15.147	
410	-0.335	15.213	
411	-0.325	15.246	
412	-0.315	15.312	
413	-0.310	15.346	
414	-0.355	15.411	
415	-0.470	15.445	
416	-0.460	15.511	
417	-0.490	15.543	
418	-0.575	15.609	
419	-0.575	15.642	
420	-0.570	15.708	
421	-0.455	15.742	
422	-0.445	15.807	
423	-0.315	15.840	
424	-0.345	15.906	
425	-0.340	15.939	
426	-0.315	16.005	
427	-0.315	16.038	
428	-0.300	16.104	
429	-0.285	16.138	
430	-0.270	16.170	
431	-0.240	16.236	
432	-0.215	16.269	
433	-0.160	16.336	
434	-0.145	16.368	
435	-0.120	16.435	
436	-0.120	16.467	
437	-0.115	16.533	
438	-0.115	16.566	
439	-0.125	16.632	
440	-0.125	16.666	
441	-0.165	16.731	
442	-0.170	16.765	
443	-0.175	16.830	
444	-0.200	16.863	
445	-0.245	16.929	
446	-0.255	16.962	
447	-0.300	17.028	
448	-0.320	17.061	
449	-0.360	17.127	
450	-0.375	17.161	
451	-0.405	17.226	
452	-0.430	17.259	
453	-0.440	17.325	
454	-0.440	17.358	
455	-0.425	17.425	
456	-0.435	17.457	
457	-0.450	17.523	
458	-0.450	17.556	
459	-0.435	17.622	
460	-0.435	17.655	
461	-0.430	17.721	
462	-0.425	17.754	
463	-0.375	17.820	
464	-0.355	17.853	
465	-0.325	17.919	
466	-0.325	17.952	
467	-0.350	18.018	
468	-0.345	18.051	
469	-0.320	18.117	
470	-0.325	18.151	
471	-0.340	18.217	
472	-0.350	18.249	
473	-0.485	18.315	
474	-0.420	18.348	
475	-0.470	18.414	
476	-0.490	18.447	
477	-0.530	18.514	
478	-0.520	18.546	
479	-0.425	18.612	
480	-0.335	18.645	
481	-0.345	18.711	
482	-0.355	18.745	
483	-0.345	18.810	
484	-0.350	18.844	
485	-0.345	18.910	
486	-0.345	18.942	
487	-0.305	19.009	
488	-0.290	19.041	
489	-0.245	19.107	
490	-0.130	19.141	
491	-0.145	19.206	
492	-0.140	19.239	
493	-0.125	19.305	
494	-0.120	19.339	
495	-0.130	19.404	
496	-0.140	19.437	
497	-0.140	19.503	
498	-0.155	19.536	
499	-0.220	19.603	
500	-0.220	19.635	
501	-0.245	19.701	
502	-0.260	19.734	
503	-0.305	19.800	
504	-0.320	19.833	
505	-0.370	19.900	
506	-0.375	19.932	
507	-0.420	19.998	
508	-0.430	20.032	
509	-0.420	20.097	
510	-0.425	20.131	
511	-0.445	20.197	
512	-0.435	20.229	
513	-0.440	20.295	
514	-0.445	20.328	
515	-0.450	20.394	
516	-0.440	20.428	
517	-0.425	20.494	
518	-0.425	20.526	
519	-0.325	20.592	
520	-0.305	20.625	
521	-0.345	20.691	
522	-0.340	20.725	
523	-0.320	20.790	
524	-0.320	20.823	
525	-0.320	20.889	
526	-0.310	20.922	
527	-0.285	20.988	
528	-0.300	21.021	
529	-0.355	21.087	
530	-0.370	21.120	
531	-0.425	21.186	
532	-0.450	21.219	
533	-0.585	21.286	
534	-0.540	21.319	
535	-0.520	21.385	
536	-0.370	21.417	
537	-0.380	21.516	
538	-0.265	21.549	
539	-0.345	21.615	
540	-0.330	21.648	
541	-0.305	21.714	
542	-0.295	21.747	
543	-0.280	21.813	
544	-0.260	21.846	
545	-0.225	21.913	
546	-0.215	21.946	
547	-0.165	22.011	
548	-0.150	22.044	
549	-0.120	22.110	
550	-0.120	22.144	
551	-0.125	22.210	
552	-0.120	22.243	
553	-0.115	22.308	
554	-0.110	22.341	
555	-0.145	22.407	
556	-0.155	22.440	
557	-0.155	22.506	
558	-0.165	22.539	
559	-0.205	22.605	
560	-0.220	22.638	
561	-0.260	22.704	
562	-0.280	22.738	
563	-0.325	22.803	
564	-0.335	22.836	
565	-0.375	22.902	
566	-0.380	22.936	
567	-0.400	23.001	
568	-0.405	23.034	
569	-0.425	23.100	
570	-0.430	23.133	
571	-0.460	23.200	
572	-0.460	23.232	
573	-0.450	23.298	
574	-0.445	23.331	
575	-0.430	23.397	
576	-0.430	23.430	
577	-0.405	23.497	
578	-0.390	23.529	
579	-0.350	23.595	
580	-0.330	23.628	
581	-0.310	23.695	
582	-0.310	23.727	
583	-0.195	23.793	
584	-0.250	23.827	
585	-0.375	23.892	
586	-0.415	23.926	
587	-0.345	23.991	
588	-0.370	24.024	
589	-0.425	24.090	
590	-0.415	24.123	
591	-0.480	24.190	
592	-0.475	24.222	
593	-0.405	24.288	
594	-0.385	24.322	
595	-0.215	24.387	
596	-0.295	24.420	
597	-0.285	24.486	
598	-0.285	24.519	
599	-0.315	24.585	
600	-0.335	24.619	
601	-0.320	24.685	
602	-0.315	24.717	
603	-0.165	24.783	
604	-0.225	24.816	
605	-0.155	24.882	
606	-0.140	24.915	
607	-0.120	24.981	
608	-0.120	25.014	
609	-0.125	25.080	
610	-0.125	25.113	
611	-0.115	25.179	
612	-0.120	25.212	
613	-0.135	25.279	
614	-0.125	25.311	
615	-0.130	25.378	
616	-0.125	25.410	
617	-0.170	25.509	
618	-0.200	25.542	
619	-0.275	25.609	
620	-0.285	25.641	
621	-0.315	25.707	
622	-0.330	25.740	
623	-0.355	25.806	
624	-0.360	25.839	
625	-0.395	25.905	
626	-0.410	25.938	
627	-0.420	26.004	
628	-0.420	26.038	
629	-0.425	26.103	
630	-0.425	26.137	
631	-0.410	26.202	
632	-0.405	26.235	
633	-0.395	26.301	
634	-0.390	26.334	
635	-0.350	26.400	
636	-0.340	26.433	
637	-0.305	26.500	
638	-0.305	26.532	
639	-0.270	26.598	
640	-0.250	26.631	
641	-0.240	26.698	
642	-0.260	26.730	
643	-0.305	26.796	
644	-0.315	26.829	
645	-0.390	26.895	
646	-0.410	26.928	
647	-0.425	26.995	
648	-0.445	27.027	
649	-0.420	27.093	
650	-0.305	27.126	
651	-0.240	27.192	
652	-0.205	27.226	
653	-0.255	27.291	
654	-0.255	27.324	
655	-0.255	27.390	
656	-0.265	27.423	
657	-0.270	27.490	
658	-0.255	27.523	
659	-0.280	27.588	
660	-0.260	27.622	
661	-0.195	27.687	
662	-0.175	27.720	
663	-0.130	27.786	
664	-0.125	27.819	
665	-0.135	27.885	
666	-0.135	27.918	
667	-0.120	27.985	
668	-0.120	28.018	
669	-0.145	28.083	
670	-0.160	28.117	
671	-0.190	28.182	
672	-0.200	28.215	
673	-0.240	28.281	
674	-0.250	28.315	
675	-0.295	28.381	
676	-0.310	28.414	
677	-0.340	28.480	
678	-0.340	28.513	
679	-0.355	28.578	
680	-0.360	28.612	
681	-0.375	28.677	
682	-0.380	28.710	
683	-0.400	28.776	
684	-0.400	28.809	
685	-0.420	28.876	
686	-0.425	28.908	
687	-0.425	28.975	
688	-0.420	29.007	
689	-0.420	29.074	
690	-0.420	29.106	
691	-0.395	29.172	
692	-0.385	29.206	
693	-0.350	29.271	
694	-0.345	29.305	
695	-0.325	29.370	
696	-0.315	29.403	
697	-0.275	29.469	
698	-0.260	29.502	
699	-0.280	29.568	
700	-0.305	29.601	
701	-0.435	29.700	
702	-0.375	29.733	
703	-0.390	29.799	
704	-0.400	29.832	
705	-0.425	29.899	
706	-0.410	29.931	
707	-0.370	29.998	
708	-0.365	30.030	
709	-0.330	30.097	
710	-0.330	30.129	
711	-0.335	30.196	
712	-0.325	30.228	
713	-0.335	30.295	
714	-0.340	30.327	
715	-0.335	30.394	
716	-0.340	30.427	
717	-0.320	30.493	
718	-0.300	30.525	
719	-0.240	30.591	
720	-0.230	30.625	
721	-0.230	30.690	
722	-0.240	30.723	
723	-0.260	30.789	
724	-0.270	30.822	
725	-0.300	30.888	
726	-0.300	30.921	
727	-0.310	30.987	
728	-0.320	31.020	
729	-0.475	31.086	
730	-0.400	31.119	
731	-0.425	31.185	
732	-0.435	31.218	
733	-0.460	31.284	
734	-0.460	31.318	
735	-0.505	31.384	
736	-0.510	31.416	
737	-0.505	31.482	
738	-0.510	31.516	
739	-0.515	31.581	
740	-0.515	31.614	
741	-0.515	31.680	
742	-0.520	31.713	
743	-0.540	31.780	
744	-0.530	31.812	
745	-0.545	31.878	
746	-0.550	31.911	
747	-0.545	31.977	
748	-0.535	32.010	
749	-0.495	32.076	
750	-0.495	32.109	
751	-0.505	32.176	
752	-0.510	32.208	
753	-0.510	32.275	
754	-0.510	32.307	
755	-0.505	32.373	
756	-0.500	32.406	
757	-0.490	32.473	
758	-0.490	32.505	
759	-0.490	32.571	
760	-0.490	32.604	
761	-0.475	32.670	
762	-0.475	32.704	
763	-0.460	32.769	
764	-0.455	32.803	
765	-0.410	32.868	
766	-0.390	32.901	
767	-0.005	32.967	
768	0.000	33.000	
769	-0.045	33.066	
770	-0.035	33.100	
771	0.145	33.165	
772	0.060	33.198	
773	0.245	33.264	
774	0.150	33.298	
775	0.410	33.396	
776	0.505	33.429	
777	0.420	33.496	
778	0.430	33.528	
779	0.400	33.594	
780	0.395	33.627	
781	0.400	33.694	
782	0.385	33.726	
783	0.400	33.792	
784	0.490	33.826	
785	0.375	33.891	
786	0.375	33.924	
787	0.395	33.990	
788	0.385	34.023	
789	0.370	34.089	
790	0.385	34.122	
791	0.345	34.188	
792	0.355	34.221	
793	0.375	34.320	
794	0.385	34.353	
795	0.410	34.419	
796	0.405	34.453	
797	0.415	34.518	
798	0.440	34.551	
799	0.440	34.617	
800	0.440	34.651	
801	0.410	34.717	
802	0.405	34.749	
803	0.455	34.815	
804	0.465	34.848	
805	0.480	34.914	
806	0.485	34.948	
807	0.450	35.013	
808	0.445	35.047	
809	0.460	35.112	
810	0.455	35.146	
811	0.445	35.212	
812	0.450	35.244	
813	0.420	35.310	
814	0.425	35.343	
815	0.445	35.410	
816	0.440	35.442	
817	0.465	35.508	
818	0.460	35.541	
819	0.455	35.607	
820	0.460	35.640	
821	0.465	35.706	
822	0.465	35.740	
823	0.495	35.805	
824	0.490	35.838	
825	0.475	35.904	
826	0.475	35.937	
827	0.485	36.003	
828	0.485	36.036	
829	0.475	36.102	
830	0.465	36.136	
831	0.440	36.202	
832	0.430	36.234	
833	0.365	36.300	
834	0.360	36.333	
835	0.300	36.400	
836	0.295	36.432	
837	0.295	36.499	
838	0.305	36.531	
839	0.280	36.597	
840	0.290	36.630	
841	0.230	36.696	
842	0.300	36.729	
843	0.305	36.795	
844	0.310	36.828	
845	0.280	36.895	
846	0.290	36.927	
847	0.285	36.993	
848	0.280	37.027	
849	0.285	37.092	
850	0.285	37.125	
851	0.285	37.191	
852	0.290	37.225	
853	0.295	37.290	
854	0.300	37.323	
855	0.320	37.390	
856	0.320	37.422	
857	0.325	37.488	
858	0.330	37.521	
859	0.335	37.587	
860	0.345	37.620	
861	0.380	37.686	
862	0.385	37.719	
863	0.415	37.785	
864	0.415	37.818	
865	0.410	37.885	
866	0.425	37.917	
867	0.455	37.983	
868	0.450	38.016	
869	0.455	38.083	
870	0.445	38.115	
871	0.415	38.181	
872	0.420	38.215	
873	0.435	38.280	
874	0.440	38.313	
875	0.480	38.379	
876	0.485	38.412	
877	0.560	38.478	
878	0.565	38.512	
879	0.560	38.577	
880	0.560	38.611	
881	0.525	38.677	
882	0.530	38.709	
883	0.570	38.775	
884	0.565	38.808	
885	0.505	38.874	
886	0.490	38.907	
887	0.425	38.973	
888	0.415	39.006	
889	0.375	39.073	
890	0.370	39.105	
891	0.325	39.171	
892	0.320	39.204	
893	0.280	39.270	
894	0.275	39.303	
895	0.315	39.370	
896	0.315	39.402	
897	0.295	39.468	
898	0.300	39.501	
899	0.295	39.567	
900	0.295	39.600	
901	0.305	39.666	
902	0.295	39.699	
903	0.275	39.765	
904	0.280	39.798	
905	0.275	39.865	
906	0.275	39.897	
907	0.295	39.963	
908	0.300	39.996	
909	0.305	40.062	
910	0.305	40.095	
911	0.315	40.161	
912	0.315	40.195	
913	0.320	40.260	
914	0.320	40.294	
915	0.310	40.359	
916	0.310	40.392	
917	0.330	40.458	
918	0.345	40.491	
919	0.380	40.557	
920	0.385	40.590	
921	0.405	40.656	
922	0.415	40.689	
923	0.455	40.755	
924	0.465	40.788	
925	0.470	40.855	
926	0.475	40.888	
927	0.465	40.954	
928	0.465	40.987	
929	0.505	41.052	
930	0.515	41.085	
931	0.565	41.151	
932	0.575	41.184	
933	0.630	41.250	
934	0.640	41.283	
935	0.675	41.349	
936	0.670	41.383	
937	0.635	41.448	
938	0.625	41.481	
939	0.590	41.548	
940	0.595	41.580	
941	0.585	41.646	
942	0.580	41.679	
943	0.400	41.745	
944	0.485	41.778	
945	0.415	41.844	
946	0.415	41.877	
947	0.365	41.943	
948	0.355	41.976	
949	0.315	42.042	
950	0.315	42.076	
951	0.275	42.141	
952	0.280	42.174	
953	0.320	42.240	
954	0.310	42.273	
955	0.330	42.339	
956	0.330	42.372	
957	0.295	42.438	
958	0.295	42.471	
959	0.290	42.538	
960	0.280	42.571	
961	0.290	42.636	
962	0.280	42.669	
963	0.260	42.736	
964	0.260	42.768	
965	0.260	42.834	
966	0.260	42.868	
967	0.255	42.933	
968	0.255	42.967	
969	0.270	43.032	
970	0.270	43.065	
971	0.285	43.132	
972	0.290	43.164	
973	0.290	43.231	
974	0.290	43.264	
975	0.335	43.330	
976	0.345	43.362	
977	0.380	43.428	
978	0.385	43.462	
979	0.405	43.527	
980	0.405	43.560	
981	0.450	43.626	
982	0.460	43.659	
983	0.475	43.726	
984	0.480	43.758	
985	0.485	43.824	
986	0.485	43.858	
987	0.540	43.923	
988	0.555	43.957	
989	0.595	44.022	
990	0.600	44.056	
991	0.620	44.121	
992	0.625	44.154	
993	0.630	44.221	
994	0.615	44.254	
995	0.565	44.320	
996	0.560	44.353	
997	0.580	44.419	
998	0.590	44.452	
999	0.580	44.517	
1000	0.570	44.551	
1001	0.500	44.617	
1002	0.480	44.649	
1003	0.415	44.716	
1004	0.410	44.748	
1005	0.350	44.814	
1006	0.345	44.847	
1007	0.315	44.914	
1008	0.305	44.946	
1009	0.295	45.012	
1010	0.300	45.045	
1011	0.315	45.111	
1012	0.320	45.144	
1013	0.220	45.211	
1014	0.240	45.244	
1015	0.325	45.309	
1016	0.325	45.342	
1017	0.325	45.409	
1018	0.330	45.441	
1019	0.330	45.507	
1020	0.320	45.540	
1021	0.325	45.606	
1022	0.330	45.639	
1023	0.300	45.706	
1024	0.300	45.738	
1025	0.280	45.804	
1026	0.280	45.837	
1027	0.290	45.904	
1028	0.295	45.936	
1029	0.305	46.002	
1030	0.310	46.036	
1031	0.330	46.101	
1032	0.335	46.134	
1033	0.395	46.200	
1034	0.400	46.234	
1035	0.425	46.299	
1036	0.430	46.332	
1037	0.450	46.398	
1038	0.450	46.432	
1039	0.500	46.498	
1040	0.505	46.531	
1041	0.520	46.596	
1042	0.520	46.629	
1043	0.515	46.696	
1044	0.525	46.729	
1045	0.580	46.795	
1046	0.585	46.827	
1047	0.635	46.893	
1048	0.635	46.926	
1049	0.680	46.992	
1050	0.685	47.026	
1051	0.665	47.092	
1052	0.660	47.124	
1053	0.600	47.190	
1054	0.600	47.223	
1055	0.635	47.290	
1056	0.635	47.322	
1057	0.610	47.388	
1058	0.605	47.421	
1059	0.410	47.487	
1060	0.405	47.521	
1061	0.425	47.586	
1062	0.425	47.619	
1063	0.380	47.685	
1064	0.375	47.718	
1065	0.310	47.784	
1066	0.305	47.817	
1067	0.320	47.883	
1068	0.325	47.917	
1069	0.310	47.983	
1070	0.320	48.015	
1071	0.320	48.081	
1072	0.310	48.114	
1073	0.330	48.180	
1074	0.330	48.213	
1075	0.315	48.279	
1076	0.320	48.312	
1077	0.305	48.378	
1078	0.300	48.412	
1079	0.305	48.477	
1080	0.305	48.511	
1081	0.305	48.576	
1082	0.300	48.609	
1083	0.290	48.675	
1084	0.290	48.709	
1085	0.280	48.775	
1086	0.280	48.808	
1087	0.265	48.873	
1088	0.270	48.906	
1089	0.305	48.972	
1090	0.310	49.005	
1091	0.380	49.071	
1092	0.385	49.105	
1093	0.425	49.170	
1094	0.430	49.203	
1095	0.455	49.269	
1096	0.460	49.302	
1097	0.505	49.368	
1098	0.500	49.401	
1099	0.520	49.468	
1100	0.510	49.500	
1101	0.550	49.566	
1102	0.635	49.599	
1103	0.615	49.665	
1104	0.615	49.699	
1105	0.665	49.764	
1106	0.665	49.798	
1107	0.700	49.864	
1108	0.705	49.896	
1109	0.680	49.996	
1110	0.675	50.028	
1111	0.690	50.127	
1112	0.700	50.160	
1113	0.650	50.227	
1114	0.640	50.259	
1115	0.555	50.325	
1116	0.550	50.358	
1117	0.480	50.425	
1118	0.470	50.457	
1119	0.405	50.523	
1120	0.405	50.557	
1121	0.345	50.622	
1122	0.345	50.655	
1123	0.330	50.721	
1124	0.330	50.754	
1125	0.335	50.820	
1126	0.335	50.854	
1127	0.330	50.919	
1128	0.325	50.953	
1129	0.320	51.019	
1130	0.320	51.051	
1131	0.310	51.117	
1132	0.320	51.150	
1133	0.300	51.216	
1134	0.300	51.249	
1135	0.330	51.316	
1136	0.325	51.348	
1137	0.305	51.414	
1138	0.315	51.447	
1139	0.305	51.513	
1140	0.305	51.546	
1141	0.325	51.612	
1142	0.320	51.645	
1143	0.395	51.711	
1144	0.405	51.744	
1145	0.265	51.811	
1146	0.345	51.843	
1147	0.375	51.909	
1148	0.380	51.942	
1149	0.425	52.008	
1150	0.430	52.041	
1151	0.465	52.108	
1152	0.465	52.140	
1153	0.515	52.206	
1154	0.515	52.239	
1155	0.530	52.306	
1156	0.535	52.338	
1157	0.580	52.437	
1158	0.615	52.471	
1159	0.690	52.536	
1160	0.695	52.570	
1161	0.690	52.668	
1162	0.695	52.701	
1163	0.725	52.767	
1164	0.725	52.801	
1165	0.730	52.866	
1166	0.730	52.899	
1167	0.750	52.966	
1168	0.750	52.998	
1169	0.670	53.064	
1170	0.585	53.097	
1171	0.580	53.164	
1172	0.490	53.196	
1173	0.405	53.263	
1174	0.475	53.295	
1175	0.390	53.363	
1176	0.385	53.394	
1177	0.325	53.493	
1178	0.305	53.526	
1179	0.330	53.625	
1180	0.315	53.658	
1181	0.320	53.725	
1182	0.320	53.757	
1183	0.310	53.823	
